"id";"title";"year";"depth";"citingFilled";"geosimvalid"
"12418570602046266652";" Assessment of the Vulnerability of Permafrost Carbon to Climate Change: A Sensitivity Analysis among Models";"2018";"2";"false";"364"
"17347837092926339210";" Australian grassland and rangeland assessment by spatial simulation (AussieGRASS)";"NA";"2";"false";"93"
"4423284159393664308";" Application of Land Use Change and Prediction in Urban Planning Evaluation and Formulation";"NA";"2";"false";"485"
"4779850252997241186";" Agent-based modeling of malaria vectors: the importance of spatial simulation";"2014";"2";"false";"143"
"15361555705048643882";"Spatial simulation and LCA evaluation on the plastic waste recycling system in Tianjin";"2017";"2";"false";"20"
"4480800862381199476";" en Genética y Biología Molecular (RDGBM)";"2017";"2";"false";"581"
"13532263380697027086";" Agent 2007 Conference";"2007";"2";"false";"722"
"12964391657026848049";"A fast assessment methodology for screening of local civil protection plans on a territorial scale basis: A case study of an Italian province";"2022";"2";"false";"522"
"6109963356339384929";" Geosimulation";"2004";"2";"false";"55"
"8855206775790691612";"Book Review: Advanced Geosimulation Models, D. Marceau, and I. Benenson (Eds.). Bentham Books";"2013";"2";"false";"103"
"11396929441616350815";"A Note on Data Simulations for Voting by Evaluation";"2021";"2";"false";"393"
"16551059717315879508";"Evaluation of cultural control and resistance‐breeding strategies for suppression of whitefly infestation of cassava at the landscape scale: a simulation modeling …";"2020";"2";"false";"660"
"11626634799369670329";"Temporal and spatial simulation of atmospheric pollutant PM2. 5 changes and risk assessment of population exposure to pollution using optimization algorithms of the …";"2015";"2";"false";"12"
"18246763254613948161";"Collaborative development of land use change scenarios for analysing hydro-meteorological risk";"2015";"2";"false";"545"
"1600710924585421029";" A Spatial Simulation Model For The Diffusion Of A Novel Biofuel On The Austrian Market.";"2010";"2";"false";"380"
"1363430230905660295";" A deterministic cellular automata model for simulating rural land use dynamics: A case study of Lake Chad Basin";"2012";"2";"false";"574"
"15963323748874034364";" Environmental analysis using integrated GIS and remotely sensed data- Some research needs and priorities";"1991";"2";"false";"628"
"1724355809408483196";" Towards a Virtual Design Media Museum. Identifying, Structuring and Presenting Design and (Re) Presentation Media Artifacts";"2004";"2";"false";"171"
"319314370350236418";"Spatial modeling of the Ulmus pumila growing season in China's temperate zone";"2012";"2";"false";"182"
"2879732242906013459";"A multiagent geosimulation and IoT-based framework for safety monitoring in complex dynamic spatial environments";"2019";"2";"false";"104"
"18036012265331467607";"Initial spatial conditions in simulation models: the missing leg of sensitivity analyses?";"2017";"2";"false";"499"
"17889519263567335907";"Ongoing surveillance protects tanoak whilst conserving biodiversity: applying optimal control theory to a spatial simulation model of sudden oak death";"2019";"2";"false";"379"
"9993864983175439809";" Dynamic Interoperable Geoprocessing and Geosimulation-Scenarios, Frameworks and Prototypes";"2001";"2";"false";"382"
"155930680201083157";"Modeling the spatial variability of forest fuel arrays.";"2002";"2";"false";"686"
"9771983813949140791";"Reservoir Inflow Estimation Using Remote Sensing, GIS and Geosimulation";"2012";"2";"false";"193"
"14398858793550531452";"Managing visitor access to seabird colonies: a spatial simulation and empirical observations";"2007";"2";"false";"244"
"761349238738053054";"Combining crop sensing and simulation modeling to assess within-field corn nitrogen stress";"2015";"2";"false";"571"
"12374220547972423861";"Spatial distribution of interpolation uncertainity: Case study of isotherm map of Serbia (1991-2009)";"2012";"2";"false";"469"
"4046806385112628128";"On geocomputational determinants of entropic variations for urban dynamics studies";"2015";"2";"false";"530"
"17024302833697433481";" Evaluation of downscaled CMIP5 coupled with VIC model for flash drought simulation in a humid subtropical basin, China";"2018";"2";"false";"515"
"11702233363022266833";" A spatial simulation approach to account for protein structure when identifying non-random somatic mutations";"2014";"2";"false";"315"
"7702944794632534097";" 3D Geovisualisation of Noise and Visual impact of a proposed wind farm development using a GIS based visual-acoustic 3D simulation";"2013";"2";"false";"662"
"8977670732919726232";" Integrated Spatial Simulation of Population and Urban Land Use: a Pan-European Model Validation";"2023";"2";"false";"11"
"579761940907214971";"Temperature controls on the spatial pattern of tree phenology in China's temperate zone";"2012";"2";"false";"62"
"206439659605317513";"Understanding the Geographic Dynamics of Goal-Directed Social Behaviors";"2015";"2";"false";"724"
"12938206886463142256";" Spatiotemporal evolution and prediction of land use/land cover changes and ecosystem service variation in the Yellow River Basin, China";"2022";"2";"false";"547"
"18338260324161786794";"The agent-based spatial simulation to the burglary in Beijing";"2014";"2";"false";"31"
"17875042559464398726";"Water quality monitoring and modeling in Lake Kastoria, using GIS. Assessment and management of pollution sources";"2009";"2";"false";"763"
"6141062053559450530";"Habitat suitability assessment of Sichuan sika deer in Tiebu Nature Reserve during periods of green and dry grass";"2014";"2";"false";"622"
"7427050783361990172";"An improved SWAT vegetation growth module and its evaluation for four tropical ecosystems";"2017";"2";"false";"784"
"8296519645928444041";"Efficient non-spatial and spatial simulation of biochemical reaction networks";"2010";"2";"false";"69"
"7784916660942247326";"BIM-Centric Daylight Profiler for Simulation (BDP4SIM): A methodology for automated product model decomposition and recomposition for climate-based daylighting …";"2012";"2";"false";"500"
"15978898889390862510";"Unveiling co-evolutionary patterns in systems of cities: a systematic exploration of the simpopnet model";"2020";"2";"false";"779"
"216454007067813797";" Improving the effect and efficiency of FMD control by enlarging protection or surveillance zones";"2015";"2";"false";"717"
"13528043567327844081";"Using spatial interpolation to construct a comprehensive archive of Australian climate data";"2001";"2";"false";"742"
"9397166039216285438";"Responses of soil N2O emissions and nitrate leaching on climate input data aggregation: a biogeochemistry model ensemble study";"2014";"2";"false";"526"
"11269238895733744687";"Spatial simulation of nitrogen leaching from intensive agriculture in northern Vietnam";"2008";"2";"false";"131"
"2694519139538049804";"Map comparison methods for comprehensive assessment of geosimulation models";"2008";"2";"false";"4"
"15803480346765087874";"Spatial simulation of codesigned land cover change scenarios in New England: alternative futures and their consequences for conservation priorities";"2020";"2";"false";"216"
"15478236057285291054";" Dynamic spatial simulation of residential development in the Hudson River Valley, New York State";"2002";"2";"false";"320"
"896732495545451202";"Biogenic nitric oxide emission from a spruce forest soil in mountainous terrain";"2010";"2";"false";"607"
"9023111040354618320";"Simulation and evaluation of terrestrial ecosystem NPP with M-SDGVM over continental China";"2010";"2";"false";"316"
"9555085081521018898";"Shapefile-based multi-agent geosimulation and visualization of building evacuation scenario";"2023";"2";"false";"329"
"3504858141935373439";" Phenology modeling and regional risk assessment for Tecia solanivora";"2009";"2";"false";"685"
"3465002938699307050";" Effects of Land Use Planning in PERPRES 54/2008 on River Discharges";"2010";"2";"false";"450"
"1061831507063602839";"LANDFIRE: a nationally consistent vegetation, wildland fire, and fuel assessment";"2009";"2";"false";"631"
"5383189887741312892";"A domain specific language for spatial simulation scenarios";"2016";"2";"false";"250"
"2854846564113691903";" Modular system of simulation patterns for a spatialprocesses laboratory";"2006";"2";"false";"487"
"6491020901182356051";" Geosimulation: automata-based modelling of urban phenomena";"2004";"2";"false";"141"
"2552874134430508886";" Ecopath with Ecosim: a user's guide";"2005";"2";"false";"611"
"10112297133781970019";"Calibration of a spatial simulation model with volunteered geographical information";"2011";"2";"false";"6"
"1929166977518988412";" An overview of stochastic spatial simulation";"1996";"2";"false";"43"
"7437179298709057297";" Using cellular automata-Markov analysis and multi criteria evaluation for predicting the shape of the Dead Sea";"2015";"2";"false";"775"
"11878156870446489788";"Using genetic algorithms to estimate confidence intervals for missing spatial data";"2006";"2";"false";"737"
"13984401746719239525";"Spatial simulation: a spatial perspective on individual-based ecology—a review";"2017";"2";"false";"41"
"17366177351321922034";"The ZoonosisMAGS Project (Part 1): Population‐Based Geosimulation of Zoonoses in an Informed Virtual Geographic Environment";"2014";"2";"false";"336"
"14370158283045645158";"Interpolation of precipitation for flood modelling";"2010";"2";"false";"567"
"14753453126254204787";" Automated agent migration over distributed data structures";"2022";"2";"false";"845"
"2932951796362822988";" Multi-Scale assessment and spatio-temporal interaction characteristics of ecosystem health in the middle reaches of the yellow river of China";"2022";"2";"false";"705"
"2457767668906048795";"Validation of a functional-structural tree model using terrestrial Lidar data";"2017";"2";"false";"771"
"5771363129298045268";"Spatial simulation based riverbank slope instability and susceptibility assessment in the Lower River Murray";"2015";"2";"false";"57"
"5035626698477548422";"Spatial simulation methods of regional forest water conservation based on observed data: a review.";"2019";"2";"false";"443"
"53121243638751671";"Urban dynamics analysis using spatial metrics geosimulation";"2011";"2";"false";"297"
"12558378748173087744";" Spatial Simulation Models: What? Why? How?";"2013";"2";"false";"221"
"2767561149674174324";" Geosimulating Hazard Warning Triggers: Geometry, Dynamics, and Timing";"2019";"2";"false";"741"
"11340889197402279127";"Temporal and spatial simulation of production-scale irrigated cotton systems";"2015";"2";"false";"223"
"17567688270839205005";"A moving window-based spatial assessment method for dynamic urban growth simulations";"2022";"2";"false";"323"
"6194658650788587212";"HPC-EPIC for high resolution simulations of environmental and sustainability assessment";"2011";"2";"false";"370"
"12491223914882066591";" A spatial agent-based model for assessment and prediction of woodchips availability for heating plants in Austria";"2014";"2";"false";"570"
"12812905269688109990";" 3DGIS-based multi-agent geosimulation and visualization of building evacuation using GAMA platform";"2014";"2";"false";"152"
"13934489155226465837";"Spatial Simulation and Characterization of Three-Dimensional Fractures in Gejiu tin District, Southwest China, Using GEOFRAC";"2019";"2";"false";"232"
"16428929738514915092";"MASS CUDA: a general GPU parallelization framework for agent-based models";"2019";"2";"false";"709"
"12757258573460960022";"Agent-based services for the validation and calibration of multi-agent models";"2008";"2";"false";"533"
"11718579848517287662";" Space-time representativity of precipitation for rainfall-runoff modelling: experience from some case studies";"2007";"2";"false";"645"
"2208625086891375547";"The evaluation of indices of animal abundance using spatial simulation of animal trapping";"2005";"2";"false";"7"
"9406458251484272263";"Flash flood disaster threat to Indian rail bridges: a spatial simulation study of Machak River flood, Madhya Pradesh";"2017";"2";"false";"258"
"4511943546317792596";"Can current management maintain forest landscape multifunctionality in the Eastern Alps in Austria under climate change?";"2017";"2";"false";"586"
"16544246141027648729";" Comparative evaluation of geospatial scenario-based land change simulation models using landscape metrics";"2021";"2";"false";"668"
"11590222726519231967";" Resilience analysis of maritime silk road shipping network structure under disruption simulation";"2022";"2";"false";"540"
"10398049929443029620";" An integrated GIS-AnnAGNPS modeling interface for non-point source pollution assessment";"2003";"2";"false";"562"
"14764013897683941274";" Science for drought: proceedings of the National Drought Forum";"2003";"2";"false";"702"
"17998263387452303731";"Self-organized and social models of criminal activity in urban environments";"2006";"2";"false";"478"
"9603724387162587143";"Analytical approximation of a stochastic, spatial simulation model of fire and forest landscape dynamics";"2012";"2";"false";"231"
"3514232034013062836";" Probabilistic ecological risk assessment of heavy metals in western Laizhou Bay, Shandong Province, China";"2019";"2";"false";"838"
"11992106079800760970";"Spatially variable pesticide application in olive groves: Evaluation of potential pesticide-savings through stochastic spatial simulation algorithms";"2021";"2";"false";"16"
"298281399220513673";" Stochastic and spatial simulation of contagious animal disease outbreaks.";"1996";"2";"false";"238"
"8382280700251945563";"Where did the ecosystem services value go? Adaptive supply, demand and valuation of new urban green spaces";"2022";"2";"false";"542"
"16768689729721723253";" Spatial simulation of Claviceps gigantea (Fuentes, of the Isla, Ullstrup and Rodríguez) in the State of Mexico.";"2018";"2";"false";"376"
"9409071570776973944";"Dynamic modeling of ecosystems with spatial heterogeneity. A structured approach implemented in Windows environment";"1996";"2";"false";"486"
"17504284003053385134";"A Simple Model of the Climatology of Intermittent Snowpacks: Failures and Lessons";"2010";"2";"false";"551"
"11234718798702236074";"Spatial simulation of smallmouth bass in streams";"1993";"2";"false";"116"
"5309152577680156719";" Australian grassland and rangeland assessment by spatial simulation (Aussie GRASS)(QNR9 Final Report for the Climate Variability in Agriculture …";"NA";"2";"false";"151"
"3211390982732258072";"A dynamic spatial simulation model of land loss and marsh succession in coastal Louisiana";"1988";"2";"false";"277"
"18236581524411907407";"A new algorithm for 3D isovists";"2013";"2";"false";"419"
"17861408351830834096";"An Urban Density-Based Runoff Simulation Framework to Envisage Flood Resilience of Cities";"2023";"2";"false";"658"
"10925407689430220720";" Complexity and planning: Systems, assemblages and simulations";"2016";"2";"false";"750"
"14421930014637366818";"An easy-to-use spatial simulation for urban planning in smaller municipalities";"2018";"2";"false";"64"
"1105872989740346553";"Assessment and protective strategy of black muntjac habitat in Zhejiang, China";"2006";"2";"false";"357"
"2385798242732259920";"Agent‐based models and the spatial sciences";"2010";"2";"false";"633"
"554585179499783565";" Capturing Spatial Simulation specifics in Geographic Information Systems with a UML Profile";"NA";"2";"false";"432"
"5712473052334493070";"Estimating critical climate-driven thresholds in landscape dynamics using spatial simulation modeling: Climate change tipping points in fire management";"2012";"2";"false";"264"
"12249888162698021290";" Australian grassland and rangeland assessment by spatial simulation (Aussie GRASS)";"NA";"2";"false";"96"
"3960577639189592581";"SATCHMO: a spatial simulation model of growth, competition, and mortality in cycling savanna patches";"2007";"2";"false";"45"
"10021248309854286477";" Climate change vulnerability assessment: Review of agricultural productivity";"2008";"2";"false";"712"
"5899091626424581019";"Evaluating the cognitive adequacy of the DLine-region calculus";"2013";"2";"false";"588"
"5568255223094747284";"Spatial simulation of the W-Sn ore grades of São Pedro das Águias skarn mineral deposit (Tabuaço, northern Portugal)";"2016";"2";"false";"66"
"2078374816401756832";"Exploiting data dependency to mitigate stragglers in distributed spatial simulation";"2017";"2";"false";"236"
"2573636539366150217";"Between Games and Simulation: Gamification and Convergence in Creative Computing";"2016";"2";"false";"729"
"5009266697042695678";" Towards a'pattern language'for spatial simulation models";"2013";"2";"false";"137"
"15291379627993605290";"Slipstreaming human geosimulation in virtual geographic environments";"2015";"2";"false";"299"
"2508944272247407007";" High-order data-driven spatial simulation of categorical variables";"2022";"2";"false";"213"
"3755811745936853970";"HOMINIDS: An agent-based spatial simulation model to evaluate behavioral patterns of early Pleistocene hominids";"2010";"2";"false";"234"
"8227652364381073175";"Questions of uncertainty in geography";"2017";"2";"false";"436"
"10705787949391534158";" Methods of economic impact assessment";"1999";"2";"false";"801"
"6208548717626232584";"Generating a close-to-reality synthetic population of ghana";"2012";"2";"false";"835"
"6381874958995867842";"Scenario-based evaluation of urban development sustainability: an integrative modeling approach to compromise between urbanization suitability index and …";"2015";"2";"false";"762"
"9543745073724913814";"Smart tools in risk communication: how can we reach flood-resilient cities?";"2018";"2";"false";"396"
"1219088751204456162";"Ifao-simo: A spatial-simulation based facility network optimization framework";"2007";"2";"false";"192"
"14326935560336622895";"Spatial surplus production modeling of Atlantic tunas and billfish";"2011";"2";"false";"728"
"16056935760262317340";"Geographical vector agent-based simulation for agricultural land-use modelling";"2011";"2";"false";"460"
"2517499650887726423";"Spatial simulation of landscape changes in Georgia: a comparison of 3 transition models";"1987";"2";"false";"189"
"7945923572875759040";"The effect of spatial resolution on the performance of cellular automata-based land use change spatial simulation";"2019";"2";"false";"106"
"7463075123218626479";" Integrated drought vulnerability and risk assessment for future scenarios: An indicator based analysis";"2023";"2";"false";"788"
"17976255584271975611";"GIS-based spatial simulation of impacts of urban development on changing both land cover area and land surface temperature in Dhaka city";"2012";"2";"false";"278"
"1899622636342487980";"An exploration of the effect of buyer preference and market composition on the rent gradient using the ALMA framework";"2020";"2";"false";"743"
"8881251723394828836";" Aussie GRASS: Australian grassland and rangeland assessment by spatial simulation";"NA";"2";"false";"126"
"7266996772727201476";"Spatial openness and student activities in an atrium: A parametric evaluation of a social informal learning environment";"2020";"2";"false";"814"
"7454683757438132283";"Spatial modelling of vegetation change in dynamic landscapes: a review of methods and applications";"2006";"2";"false";"824"
"12852468803399222782";"Multi-Agent Geosimulation In Support To “What if” Courses Of Action Analysis";"2010";"2";"false";"91"
"9882940611019265869";" Departure to New Worlds";"2016";"2";"false";"573"
"15468321195466786677";"Evaluation and application of Bayesian multi-model estimation in temperature simulations";"2013";"2";"false";"639"
"4030544258293931923";" Dynamic land use/cover change modelling: geosimulation and agent-based modelling";"2011";"2";"false";"51"
"15573628205946222533";"A critical assessment of pedestrian behaviour models";"2009";"2";"false";"839"
"18356627631770221827";"Forecasting energy technology diffusion in space and time: model design, parameter choice and calibration";"2020";"2";"false";"272"
"1898903667327033597";"Spatially distributed simulation of evapotranspiration, soil water dynamics, and groundwater recharge in Northeast German agrolandscapes";"2001";"2";"false";"606"
"10180432131922616893";"Spatial simulation of soil total potassium in regional scale for Loess Plateau Region";"2012";"2";"false";"412"
"897506323877348657";" Prevention Acts to Bioweapons & Bioterrorism–The Use of Spatial Risk Assessment Tools for Control Systems' Disaster Management, ed";"NA";"2";"false";"846"
"14620238469028950546";"Baseline Error Analysis and Experimental Validation for Height Measurement of Formation Insar Satellite";"2018";"2";"false";"524"
"973774396786090528";"Intercalibration of Luojia1-01 and Suomi-NPP-VIIRS Monthly Nighttime Light Composite Using a Spatial-Temporal Residuals Correction Random Forest Model";"2022";"2";"false";"523"
"8840111856404507673";"Spatial Distribution and Geosimulation of Non-timber Forest Products for Food Security in Conflict Area";"2022";"2";"false";"355"
"7066610953991948205";" Leaving the Ivory Tower of a System Theory: From Geosimulation of Parking Search to Urban Parking Policy-Making";"2012";"2";"false";"148"
"3371576490520007710";"Multi-criteria risk evaluation by integrating an analytical network process approach into GIS-based sensitivity and uncertainty analyses";"2018";"2";"false";"735"
"17883023633887711992";" (2000) AussieGRASS: Australian grassland and rangeland assessment by spatial simulation";"NA";"2";"false";"145"
"1411589410888989334";"Interpolation of groundwater quality parameters with some values below the detection limit";"2011";"2";"false";"791"
"1826241813421597236";" A complex systems approach to dynamic spatial simulation modeling: LandUse and LandCover change in the Ecuadorian Amazon";"2001";"2";"false";"219"
"10955558573352415014";" A deep learning approach for Spatio-Temporal forecasting of new cases and new hospital admissions of COVID-19 spread in Reggio Emilia, Northern Italy";"2022";"2";"false";"776"
"556878450946647352";" Enacting space in virtual reality: A comparison between Money's Road Map test and its virtual version";"2018";"2";"false";"605"
"9312148944070493569";" Review of spatial simulation tools for geographic information systems";"2011";"2";"false";"161"
"13690201005702381681";"A domain specific language for spatial simulation scenarios (DSL3S) introduction and tool support";"2015";"2";"false";"226"
"8043981378780825049";"Cellular automata simulation of urban dynamics through GPGPU";"2013";"2";"false";"755"
"8557260919597228654";"Measurement indicators and an evaluation approach for assessing urban sustainable development: A case study for China's Jining City";"2009";"2";"false";"787"
"4920252403657256406";" Don't stop 'til you get enough-sensitivity testing of Monte Carlo iterations for model calibration";"2005";"2";"false";"683"
"1298222016849520297";"Exploring the use of systems dynamics in sustainable urban retrofit planning";"2014";"2";"false";"577"
"1744610543736415469";"Evaluation and projection of wind speed in the arid region of northwest China based on CMIP6";"2021";"2";"false";"600"
"1215122595272546352";"Scenario-based flood risk assessment for urbanizing deltas using future land-use simulation (FLUS): Guangzhou Metropolitan Area as a case study";"2020";"2";"false";"655"
"155842396999406589";"A new method to model neighborhood interaction in cellular automata-based urban geosimulation";"2007";"2";"false";"61"
"16664500491392313775";"GIS-MCDA for group decision making";"2015";"2";"false";"558"
"14723504217337451593";"Exploring cruising using agent-based and analytical models of parking";"2013";"2";"false";"836"
"16761415006494862465";" Spatial Simulation of Land-Use Development of Feixi County, China, Based on Optimized Productive–Living–Ecological Functions";"2022";"2";"false";"13"
"2148083824886889593";"Spatial simulation of the ecological processes of stormwater for sponge cities";"2019";"2";"false";"197"
"7501829096654382014";"High-resolution multi-temporal mapping of global urban land using Landsat images based on the Google Earth Engine Platform";"2018";"2";"false";"473"
"6448328955983521176";"Theoretical and experimental evaluation of a two dimensional composite matrix array";"1990";"2";"false";"391"
"18358771129164396008";" Spatial simulation of forest using Bayesian state-space models and remotely sensed data";"2006";"2";"false";"77"
"11926762899238580591";"Dynamic spatial simulation modeling of the population—environment matrix in the Ecuadorian Amazon";"2005";"2";"false";"147"
"9326929525483006576";"Filter-based classification of training image patterns for spatial simulation";"2006";"2";"false";"90"
"10205577295611102094";"K-fold Cross-validation of Multiple-point Statistical Simulations";"2019";"2";"false";"310"
"4562581989074464849";"Spatial simulation for translating from land use to land cover";"2004";"2";"false";"17"
"9104522161664271537";" Impacts and trade-offs of future land use and land cover change in Scotland: spatial simulation modelling of shared socioeconomic pathways (SSPs) at regional …";"2020";"2";"false";"71"
"18002049498638212408";" Spatial simulation of crop conditions-application for crop risk monitoring, crop management and water footprint estimation";"2013";"2";"false";"129"
"11823541733697974311";"Vehicular CO emission prediction using support vector regression model and GIS";"2018";"2";"false";"682"
"12596993045916095809";"Spatial simulation modelling of future forest cover change scenarios in Luangprabang province, Lao PDR";"2011";"2";"false";"32"
"7020690852108022491";" Method for Spatial Simulation of Topsoil Organic Matter in China based on a Neural Network Model";"NA";"2";"false";"239"
"70007378794014671";" Department of Conservation biodiversity indicators: 2012 assessment";"2012";"2";"false";"782"
"12344778827846488356";"Prediction of climate warming impacts on plant species could be more complex than expected. Evidence from a case study in the Himalaya";"2014";"2";"false";"745"
"558824081214568608";"Analysis of Agent-Based Parallelism for Use in Clustering and Classification Applications";"2018";"2";"false";"805"
"10217618443427796531";" Agent-based dynamic spatial simulation of land-use/cover change: methodological aspects";"NA";"2";"false";"200"
"9124067526638508213";" LU decomposition conditional simulations for exploration strategy evaluations";"1991";"2";"false";"242"
"7727738431289993878";"Trophic state assessment of Bhindawas lake, Haryana, India";"2017";"2";"false";"753"
"3815234438996086971";" Dynamic land use/cover change modelling: Geosimulation and multiagent-based modelling";"2011";"2";"false";"35"
"4266379080726314419";"Spatial simulation and land-subsidence susceptibility mapping using maximum entropy model";"2019";"2";"false";"136"
"5064221497844520065";"ZoonosisMAGS Project (Part 2): Complementarity of a Rapid‐Prototyping Tool and of a Full‐Scale Geosimulator for Population‐Based Geosimulation of Zoonoses";"2014";"2";"false";"100"
"10767958449157868192";" Uncertainty analysis of urban sewer system using spatial simulation of radar rainfall fields: New York City case study";"2018";"2";"false";"79"
"1536282420316152337";"3D LIDAR Data Application for Urban Morphogenesis Multi-agent Vector Based Geosimulation";"2008";"2";"false";"227"
"17357986263709012598";"Methods and tools for addressing natural disturbance dynamics in conservation planning for wilderness areas";"2014";"2";"false";"415"
"15108348321334995360";"Using cognitive archetypes and conceptual graphs to model dynamic phenomena in spatial environments";"2007";"2";"false";"553"
"8727940478317933305";" Australian grassland and rangeland assessment by spatial simulation (AussieGRASS). Final Report prepared for the Managing Climate Variability …";"NA";"2";"false";"156"
"16032503125606761254";"Evaluating control strategies for outbreaks in BHV1-free areas using stochastic and spatial simulation";"2000";"2";"false";"82"
"14998992015589772077";"Trophic models of four benthic communities in Tongoy Bay (Chile): comparative analysis and preliminary assessment of management strategies";"2002";"2";"false";"489"
"15980513163743387580";"Sequential spatial simulation using Latin hypercube sampling";"2004";"2";"false";"48"
"12575566594951093527";"Combination of process-oriented and pattern-oriented models of land-use change in a mountain area of Vietnam";"2007";"2";"false";"629"
"17456811808860689619";" Spatial and temporal distribution of snow cover in the upper Hron River basin in hydrological years 1962–2001";"NA";"2";"false";"703"
"5747642080953584435";"Spore establishment probability and the persistence of the fugitive invading moss, Orthodontium lineare: a spatial simulation model";"1991";"2";"false";"97"
"11869117116306000848";"Empirical calibration of spatially explicit agent-based models";"2011";"2";"false";"199"
"11203879699880276451";"Data Preparation and Processing";"2012";"2";"false";"583"
"541634811499322519";" Evaluation of euclidean shortest path, voronoi digram and line segement intersection using mass, spark, and mapreduce";"2022";"2";"false";"413"
"17768102568440853162";"Modelling forest canopy trends with on-demand spatial simulation";"2016";"2";"false";"180"
"10599422786944316385";"Spatial simulation of evapotranspiration of semi-arid Inner Mongolian grassland based on MODIS and eddy covariance data";"2012";"2";"false";"296"
"1288532572861304200";" Collision-free agent migration in spatial simulation";"2017";"2";"false";"270"
"14770703179801073539";"A framework to support qualitative reasoning about COAs in a dynamic spatial environment";"2010";"2";"false";"534"
"4328477339628044113";"An assessment of empirical methods for modeling land use";"2014";"2";"false";"566"
"17402517532425760333";"Multi-Agent Geosimulation of Urban Dynamics within the V-Devs Framework.";"2009";"2";"false";"527"
"10259703441243778361";" Arm posture changes and influences on hand controller interaction evaluation in virtual reality";"2022";"2";"false";"653"
"7993003974179813855";"A spatial simulation model of hydrology and vegetation dynamics in semi‐permanent prairie wetlands";"1993";"2";"false";"80"
"17532098088706989324";"Spatial variability and simulation of soil organic carbon under different land use systems: geostatistical approach";"2019";"2";"false";"812"
"18038055848869330184";"Extreme climate events and agricultural climate indices in China: CMIP5 model evaluation and projections";"2016";"2";"false";"493"
"860399968403467560";"A modified method of multiple point geostatistics for spatial simulation of sedimentary facies for carbonate reservoirs";"2023";"2";"false";"58"
"14625219072708802890";"Modeling the Land Use/Cover Change in an Arid Region Oasis City Constrained by Water Resource and Environmental Policy Change using Cellular Automata …";"2017";"2";"false";"535"
"15043107155594073741";" The integration of digital twin and serious game framework for new normal virtual urban exploration and social interaction";"2023";"2";"false";"664"
"8254625668557723684";"A classification of landscape fire succession models: spatial simulations of fire and vegetation dynamics";"2004";"2";"false";"467"
"9408051125500815146";"Dynamic load balancing in multi-agent spatial simulation";"2015";"2";"false";"105"
"10968980215889667633";"Monitoring and Spatially Explicit Simulation of Land Use Dynamics: From Cellular Automata to Geosimulation-A Case Study of Tehran, Iran";"2011";"2";"false";"314"
"3919737379956407288";" A Stochastic Spatial Simulation Method for Self-Assembly Reactions";"2019";"2";"false";"282"
"8759010332422015051";"Spatial uncertainty assessment of the environmental risk of soil copper using auxiliary portable X-ray fluorescence spectrometry data and soil pH";"2018";"2";"false";"85"
"876599398238671684";"Evaluation and prediction of ecosystem service value in the Zhoushan Islands based on LUCC";"2021";"2";"false";"767"
"4726371467208296922";"MAGS Project: Multi-agent geosimulation and crowd simulation";"2003";"2";"false";"229"
"2184169285977474026";"A spatial simulation model to assess controls upon grassland degradation on the Qinghai-Tibet Plateau, China";"2018";"2";"false";"46"
"9030884982365865995";"Spatial simulation and prediction of air temperature based on CNN-LSTM";"2023";"2";"false";"165"
"9391569498830104992";" Locating the position of a scenario projection in solution space";"NA";"2";"false";"279"
"6263254630079349721";" Spatial simulation: environmental applications";"1993";"2";"false";"155"
"13472651498175384403";"Should neighborhood effect be stable in urban geosimulation model? A case study of Tokyo";"2010";"2";"false";"108"
"11959190584191838664";"Daily temperature-based temporal and spatial modeling of tree phenology";"2013";"2";"false";"245"
"4556624666568855640";" Spatial resilience assessment and optimization of small watershed based on complex network theory";"2022";"2";"false";"560"
"7358221751619339400";"Spatial simulation model of urban retail system (wip)";"2012";"2";"false";"118"
"6602220033013626647";"Agent-based Spatial Simulation with NetLogo, Volume 2";"2017";"2";"false";"312"
"1171215705197888623";"The EXPO'98 CD-ROM: a multimedia system for environmental exploration";"2021";"2";"false";"643"
"12647782328097656865";"A spatial simulation model to explore agglutination of residential areas and public service facilities";"2015";"2";"false";"87"
"3227645170063137441";"Traffic accident spatial simulation modeling for planning of road emergency services";"2019";"2";"false";"184"
"13834818222715015213";" Dispersal and management of invasive aquatic plants in Mississippi waterways";"2013";"2";"false";"624"
"16670959759943083245";"A joint standard-exceeding risk assessment of multiple pollutants based on robust geostatistics with categorical land-use type data: A case study of soil nitrogen and …";"2022";"2";"false";"36"
"17690152134808630932";"Performance assessment of geospatial simulation models of land-use change—a landscape metric-based approach";"2016";"2";"false";"462"
"12750120954653516594";"A Geosimulation Tool to Assess Intervention Scenarios in Relation to the Spread of Infectious Disease and Environmental Factors";"2010";"2";"false";"135"
"6372523834060882210";" Redevelopment of the DSSAT Model using C++ for Facilitation of Large Scale Data Processing";"NA";"2";"false";"667"
"17764957302102281328";"Evaluation of a two-stage SVM and spatial statistics methods for modeling monthly river suspended sediment load";"2016";"2";"false";"695"
"5206998475514442797";"Australian Grassland and Rangeland Assessment by Spatial Simulation (AussieGRASS) 210";"NA";"2";"false";"53"
"8451837683476554204";" Implementing the Multi-agent spatial simulation (MASS) library on the Graphics Processor Unit";"2012";"2";"false";"381"
