" Formation of chromosomal domains in interphase by loop extrusion";"10499388976418054783";"2016"
" Functional dissection of the blocking and bypass activities of the Fab-8 boundary in the Drosophila bithorax complex";"17011860811933322995";"2016"
"Texture measurement approaches in fresh and processed foods—A review";"205359399731092987";"2013"
"Simulations multi-agents multi-niveaux: quatre patterns de conception";"5795528107144007581";"2016"
"Reconstitution of the oocyte nucleolus in mice through a single nucleolar protein, NPM2";"4408570862787758060";"2017"
"A Fuzzy Learning Algorithm for Harumanis Maturity Classification";"9982640955057181388";"2017"
"CARS–a spatio-temporal BDI recommender system: Time, space and uncertainty";"3888751990856784729";"2018"
"Technical Review: Microscopy and Image Processing Tools to Analyze Plant Chromatin: Practical Considerations";"12130138554377287480";"2018"
" Multi-length scale structural imaging of freeze-dried carrots and their rehydration behaviour.";"6117241409149998188";"2013"
" Characterization of the human TCAM1P pseudogene and its activation by a potential dual promoter–enhancer: Comparison with a protein‐coding mouse …";"9989525661163563074";"2015"
"In the loop: promoter–enhancer interactions and bioinformatics";"14652716123620932514";"2015"
" Human embryos cultured in vitro to 14 days";"8550372584727187180";"2017"
" Nucleosomal packaging of eukaryotic DNA and regulation of transcription";"3385911036352309578";"2014"
" Evolving the Anthropocene: linking multi-level selection with long-term social–ecological change";"2098855175301579174";"2018"
"Multiscale analysis of structure development in expanded starch snacks";"2830848872936725955";"2014"
"Urban informatics for social good: definitions, tensions, and challenges";"15780416997091994557";"2017"
"HR-MAS and NMR towards foodomics";"6541959466287114552";"2016"
"Semi-implicit second order schemes for numerical solution of level set advection equation on Cartesian grids";"12531155462977563539";"2018"
"Homeseeker: A visual analytics system of real estate data";"14336315810130533788";"2018"
"مروری بر روشهای تصویربرداری طیفی غیر مخرب برای ارزیابی محصولات کشاورزی و صنایع غذایی‎";"9757000083380482985";"2014"
"CoreFlow: Extracting and Visualizing Branching Patterns from Event Sequences";"4987657460995785669";"2017"
"A Distributed Multi Agents Based Platform for High Performance Computing Infrastructures";"6157677804653136048";"2016"
"Minimizing the ecological footprint of food: closing yield and efficiency gaps simultaneously?";"17586417817581722969";"2014"
"Basic knowledge models for the design of bread texture";"270284414547949250";"2014"
"A new web-based solution for modelling data mining processes";"5220964943986988583";"2017"
"A characterization of workflow management systems for extreme-scale applications";"1100020549332496880";"2017"
"Correction: Fuzzy-based propagation of prior knowledge to improve large-scale image analysis pipelines";"13329388787764294229";"2018"
"ACCIO: How to Make Location Privacy Experimentation Open and Easy";"10867800898955240846";"2018"
" Mitochondria—A billion years of cohabitation";"12964882702066691877";"2017"
"Fuzzy decision support system for the determination of the set points of relevant variables in the virgin olive oil elaboration process";"16821730216325609515";"2013"
"Visual netlogo-based simulation of anti-SARS immune system and low-to-high resolution reconstruction of sequence medical ct images anti-sars CT";"15540545570433698932";"2015"
"DNA clustering and genome complexity";"9786605230301373022";"2014"
"Inter-cellular Interactions and Patterns: Vertebrate Development and Embryonic Stem Cells";"17072439215482125729";"2018"
" Developing bioimaging and quantitative methods to study 3D genome";"632821630007860681";"2016"
" TISSUE SPECIFIC GENE-AND PROTEIN EXPRESSION AND PATHWAY ACTIVITY";"10043267439266916587";""
"Development of three food analysis and chemistry experiments using high performance liquid chromatography and atomic absorption spectrophotometry for csun food …";"4777302658106637746";"2015"
" The potential of Russia to increase its wheat production through cropland expansion and intensification";"2882431624624064265";"2014"
"Analytical measurements of ultrasound propagation in dairy products: A review";"12209532830661962445";"2017"
"History of uniform random number generation";"7751428107992783825";"2017"
"A 3D fruit tissue growth algorithm based on cell biomechanics";"1206347540298240843";"2015"
" BL-Hi-C is an efficient and sensitive approach for capturing structural and regulatory chromatin interactions";"1279332551601357549";"2017"
"Quantitative human exposure model to assess the level of glucosinolates upon thermal processing of cruciferous vegetables";"1672400620473044915";"2015"
" A modular workflow management framework";"12437589750525554245";"2018"
" EXECUÇÃO INTERATIVA DE EXPERIMENTOS CIENTÍFICOS COMPUTACIONAIS EM LARGA ESCALA";"3360188181705988283";"2013"
" Meshing Meristems";"6027393610704516512";""
"Steering the craft: UI elements and visualizations for supporting progressive visual analytics";"2103852315734137079";"2017"
"実験計画法による実験数削減と有意なパラメータ探索の避難シミュレーション分析への適用";"8385846708596184808";"2016"
"Efficient Scheduling of Scientific Workflows using Hot Metadata in a Multisite Cloud";"11209605056707181293";"2017"
" The state of reproducibility in the computational geosciences";"13422190217199641669";"2018"
" Patterns multi-niveaux pour les SMA";"13380839227344472050";"2015"
" Cell Biology of the Caenorhabditis elegans Nucleus";"5516288958761779163";"2017"
" Closing the loop: 3C versus DNA FISH";"6182227253122145247";"2016"
" High-Performance Agent-Based Modeling Applied to Vocal Fold Inflammation and Repair";"2708840265317567933";"2018"
"A new method for identifying the Pacific–South American pattern and its influence on regional climate variability";"18384343760664270061";"2016"
" UMA ABORDAGEM DISTRIBUÍDA E ADAPTATIVA PARA A GERÊNCIA DOS DADOS DE PROVENIÊNCIA DE EXPERIMENTOS CIENTÍFICOS EXECUTADOS …";"9840232513100677860";"2016"
"An introduction to agent-based modeling modeling natural, social, and engineered complex systems with NetLogo: a review";"3070917492529455311";"2016"
"Using synthetic biology to study gene regulatory evolution";"553706457905584365";"2017"
"Combined Argumentation and Simulation to Support Decision";"14793627953255807904";"2017"
"A complex system approach to address world challenges in food and agriculture";"10241977010404626419";"2014"
"Cocaine-induced chromatin modifications associate with increased expression and three-dimensional looping of Auts2";"2528384279374071459";"2017"
"Analyzing related raw data files through dataflows";"8456863787554158899";"2016"
"A size-adjustable radiofrequency coil for investigating plants in a Halbach magnet";"11873781649732623197";"2017"
" TAD-free analysis of architectural proteins and insulators";"10898586275151522304";"2017"
"模糊数学评价法在食品感官评价中的应用";"8125622541177484487";"2016"
"Evolutionary dynamics of 3D genome architecture following polyploidization in cotton";"17642207086409122605";"2018"
"Dead Human Bodies and Embryos: Commonalities and Disparities in Ethical Debate";"16184524751331333231";"2017"
"Concevoir et partager des workflows d'analyse de données: application aux traitements intensifs en bioinformatique";"13611586885889096721";"2015"
" EmbryoMiner: A new framework for interactive knowledge discovery in large-scale cell tracking data of developing embryos";"16382772603738891499";"2018"
"Influences of fire–vegetation feedbacks and post‐fire recovery rates on forest landscape vulnerability to altered fire regimes";"16997930200738854096";"2018"
"Supervision of Food Manufacturing Processes Using Optical Process Analyzers–An Overview";"12250637442320495592";"2016"
" Taguchi-generalized regression neural network micro-screening for physical and sensory characteristics of bread";"7674468960561195449";"2018"
" Books and reviews";"17270700655656284051";"2014"
" Organizing DNA repair in the nucleus: DSBs hit the road";"10934676117352601800";"2017"
"Correction: cuTauLeaping: A GPU-Powered Tau-Leaping Stochastic Simulator for Massive Parallel Analyses of Biological Systems";"15782224477090202884";"2014"
"Les indications géographiques au regard de la théorie des communs";"9708789793376333910";"2018"
"Cell Differentiation Processes as Spatial Networks: identifying four-dimensional structure in embryogenesis";"9424335657645767313";"2018"
"A novel Bluetooth low energy based system for spatial exploration in smart cities";"8492288301853888226";"2017"
"Management of ecosystem services in mountain forests: review of indicators and value functions for model based multi-criteria decision analysis";"13171745463402760210";"2017"
" Addressing the ethical issues raised by synthetic human entities with embryo-like features";"13804776929175546375";"2017"
" Copernicus, a hybrid dataflow and peer-to-peer scientific computing platform for efficient large-scale ensemble sampling";"14498680155894327401";"2017"
"Selecting food process designs from a supply chain perspective";"5774973987676584554";"2017"
"Behavior-driven optimization techniques for scalable data exploration";"151241530461963814";"2017"
"Potential of human twin embryos generated by embryo splitting in assisted reproduction and research";"13503170977932809609";"2016"
"Understanding functionality of sucrose in biscuits for reformulation purposes";"7998237719314462950";"2018"
"Predicting chromatin architecture from models of polymer physics";"1909385783921755828";"2017"
"De la singularité en géographie";"12539903486707291352";"2017"
"The impact of ultraviolet B (UV-B) radiation in combination with different temperatures in the early life stage of zebrafish (Danio rerio)";"12321238518437814779";"2018"
"Application of Agent Technology for Fault Diagnosis of Telecommunication Networks";"5278173423887817811";"2016"
"A minimum standard for publishing computational results in the weather and climate sciences";"16376938242313915453";"2016"
"Expérimentation d'une modélisation à base d'Agents appliquée à la gouvernance des ressources naturelles à Madagascar et à La Réunion";"17081713075501539425";"2017"
" North East Atlantic vs. Mediterranean Marine Protected Areas as Fisheries Management Tool";"13320756840954808688";"2017"
"EPIS: a grid platform to ease and optimize multi-agent simulators running";"11041966961482471336";"2011"
"Exploring emergence within social systems with agent based models";"18333239531592235499";"2014"
"Climate change impacts and adaptations: New challenges for the wine industry";"3085094756807086234";"2016"
"Uncertainties";"15440876102881411856";"2016"
"Improving the performance of optimistic time management mechanism with sub-state saving";"6382445789740889146";"2017"
"Leaching and degradation kinetics of glucosinolates during boiling of Brassica oleracea vegetables and the formation of their breakdown products";"9885154015125916718";"2018"
"Regional-scale analysis of carbon and water cycles on managed grassland systems";"14680871436352686756";"2015"
"Functionalizing maize zein as viscoelastic polymers through β-sheet-rich protein networks";"8358886488911059080";"2014"
"Spatial genome organization and cognition";"1918667530696845270";"2016"
"Boundaries of loop domains (insulators): determinants of chromosome form and function in multicellular eukaryotes";"8546839249649263114";"2017"
" Software to assess beef cattle body mass through the Fuzzy body mass index";"8143047202650341853";"2016"
"Hemochorial Placentation: Development, Function, and Adaptations";"1333064588118945876";"2018"
" GEANT4 on Large Intel Xeon Phi Clusters: Service Implementation and Performance";"12692453376572789083";"2017"
"面向智慧型城市的食品安全监管体系";"4477195029541612392";"2014"
"Cajal body function in genome organization and transcriptome diversity";"8207893836657630073";"2016"
"Programming cells to work for us";"8302961720454451794";"2017"
"A Platform with Multiple Head-Mounted Displays for Advanced Training in Modern Driving Schools";"285783719439480488";"2017"
"Simulation: the past 10 years and the next 10 years";"5697418829639359225";"2016"
" Synthesizing marketing, community engagement, and systems science approaches for advancing translational research";"17205718213048762896";"2015"
"Trophoblast lineage specification, differentiation and their regulation by oxygen tension";"5520370508617244647";"2018"
" SDN-accelerated HPC Infrastructure for Scientific Research";"6657994956750710248";"2016"
"High‐performance computing: to boldly go where no human has gone before";"3328123228980863920";"2015"
" Concise review: signaling control of early fate decisions around the human pluripotent stem cell state";"16956914612070787911";"2017"
" Precise Worlds for Certain Minds: An Ecological Perspective on the Relational Self in Autism";"16459709283605731719";"2018"
" Glucosinolates during preparation of Brassica vegetables in Indonesia";"8810594824832476303";"2015"
"An Observational and Modeling Study of Mesoscale Airmasses with High Theta-e";"5803749857428398860";"2017"
" Pathways for sustainable intensification and diversification of cocoa agroforestry landscapes in Cameroon";"7772194898451232359";"2014"
"A Spatial Microsimulation Analysis of Health Inequalities and Health Resilience";"17688817605514200643";"2017"
"Big Data Visualization Tools";"11067386808854279704";"2018"
"A New Improved and Extended Version of the Multicell Bacterial Simulator gro";"1286174125330269269";"2017"
"Mitochondrial fusion, fission, and mitochondrial toxicity";"6495658573099665901";"2017"
" RANDOM NUMBER GENERATION WITH MULTIPLE STREAMS FOR SEQUENTIAL AND PARALLEL COMPUTING";"14158243278332512176";""
"Controlling false discoveries during interactive data exploration";"3922507334879917355";"2017"
"On the use of burst buffers for accelerating data-intensive scientific workflows";"17674790075560036068";"2017"
" Выпускная квалификационная работа бакалавра";"10275469514169769420";""
"MeCP2 and CTCF: enhancing the cross-talk of silencers";"15569645960224927828";"2017"
"Hashedcubes: Simple, low memory, real-time visual exploration of big data";"16337513375653696526";"2017"
" Autophagy capacity and sub-mitochondrial heterogeneity shape Bnip3-induced mitophagy regulation of apoptosis";"5904227708630160597";"2015"
"A golden age for agronomy?";"11333087181615230849";"2017"
"VIAL: a unified process for visual interactive labeling";"15405812388844624135";"2017"
"Self-Organization of Stem Cell Colonies and of Early Mammalian Embryos: Recent Experiments Shed New Light on the Role of Autonomy vs. External Instructions in …";"2717194163992048058";"2016"
"Échapper au piège «qualité–exclusion» dans les indications géographiques: réflexions sur le cas du poivre de Penja";"1520776612559830044";"2016"
"Chromatin dynamics at the Sonic Hedgehog locus: a study using limb derived Sonic Hedgehog inducible cell lines to investigate chromatin architecture.";"10813658113447119851";"2017"
"Preattachment embryos of domestic animals: insights into development and paracrine secretions";"10223858507714404912";"2017"
"VerdictDB: Universalizing Approximate Query Processing";"12951064033299386523";"2018"
"Enabling re-executable workflows with near-realtime visualization, provenance capture and advanced querying for mass spectrometry data";"13803972729630202412";"2016"
"Spatial distribution of juvenile fish along an artificialized seascape, insights from common coastal species in the Northwestern Mediterranean Sea";"9629128274027229139";"2018"
" Spécification, synthèse de code et qualité des modèles de simulation à événements discrets";"17653134410603782212";""
"Does genome organization matter in spermatozoa? A refined hypothesis to awaken the silent vessel";"17189020220534184172";"2018"
"Effects of electrical pretreatment conditions on osmotic dehydration of apple slices: Experimental investigation and simulation";"8630353086460283487";"2016"
"Fire–vegetation feedbacks and alternative states: common mechanisms of temperate forest vulnerability to fire in southern South America and New Zealand";"1674935858922640866";"2016"
"Spatial localization of co-regulated genes exceeds genomic gene clustering in the Saccharomyces cerevisiae genome";"4287356296757461412";"2013"
"Achievements and perspectives of the biomed technical team";"9563297097412870520";"2012"
" Visualization of chromatin decompaction and break site extrusion as predicted by statistical polymer modeling of single-locus trajectories";"4269958744987769994";"2017"
" Plants and Archaeology";"2707571460351166893";""
"Formalizing explanatory dialogues";"859449985215332537";"2015"
" Guide and position of the international society of nutrigenetics/nutrigenomics on personalised nutrition: part 1-fields of precision nutrition";"7818984188717257900";"2016"
" Statistical models for detecting differential chromatin interactions mediated by a protein";"3935808123599147463";"2014"
"A high-pressure homogenization emulsification model—Improved emulsifier transport and hydrodynamic coupling";"15717200938584746092";"2013"
" Orchestrating Heterogeneous and Dynamic Computing Systems with Publish-Subscribe";"18359810414585169985";""
"Food chains  the cradle for scientific ideas and the target for technological innovations";"8632278633258140374";"2017"
"Neighboring genes show interchromosomal colocalization after their separation";"10293592283419160556";"2014"
"How cells change shape and position in the early mammalian embryo";"11299528601023539490";"2017"
" Three-dimensional genome architecture and emerging technologies: looping in disease";"1300006799295098803";"2017"
"Provenance for Interactive Visualizations";"2045340990419785479";"2018"
"Multi-objective scheduling of scientific workflows in multisite clouds";"13598684023641226999";"2016"
" High-precision morphology: bifocal 4D-microscopy enables the comparison of detailed cell lineages of two chordate species separated for more than 525 …";"1755031046871288962";"2015"
" The organelle of differentiation in embryos: the cell state splitter";"15077568342553795811";"2016"
" Energy Balance Climate Models";"18399568540378733952";"2017"
"Studying microstructure and microstructural changes in plant tissues by advanced diffusion magnetic resonance imaging techniques";"5448367240732216901";"2017"
"Three-dimensional chromosome structures from energy landscape";"18196830818800803109";"2016"
"Multiscale modeling for bioresources and bioproducts";"11247732136784083961";"2017"
"Gillespie's Stochastic Simulation Algorithm on MIC coprocessors";"6919964628373887646";"2017"
" ENVRI plus DELIVERABLE";"14208895162360649104";""
"Preimplantation embryonic mosaicism: origin, consequences and the reliability of comprehensive chromosome screening";"2914046806541719905";"2017"
"Introduction to the microbial ecology of foods";"7747321587802772832";"2017"
"Mapping human development at single-cell resolution";"1177607957867405020";"2018"
"Designing Functional Implementations of Graph Algorithms";"13791315753502874825";"2015"
"Super-resolution localization microscopy of radiation-induced histone H2AX-phosphorylation in relation to H3K9-trimethylation in HeLa cells";"5171666866330524067";"2018"
" Estrogen-induced chromatin decondensation and nuclear re-organization linked to regional epigenetic regulation in breast cancer";"1881099208144067955";"2015"
"Molecular cartography of mutational landscapes in melanomas";"4425661690478617395";"2017"
" Visual Exploration of Large Multidimensional Data Using Parallel Coordinates on Big Data Infrastructure";"3631915271618273251";"2017"
"Distribution of random streams for simulation practitioners";"7702865746285108345";"2013"
" Structure of the human chromosome interaction network";"1824214306986825802";"2017"
"Foodomics for human health: current status and perspectives";"5532773173179431616";"2018"
" Evaluating the performance of iterative proportional fitting for spatial microsimulation: new tests for an established technique";"9288083918106987066";"2015"
"Revisiting the Warnock rule";"12906879485628812770";"2017"
" Effect of proofing profile on bread texture and microstructure previous to freezing process  a correlation with sensory attributes";"7034996076768506185";"2015"
"Review of challenges and advances in modification of food package headspace gases";"6948655388806809844";"2018"
" Resetting a functional G1 nucleus after mitosis";"11195709773966451823";"2016"
"Toward computer-aided food engineering: mechanistic frameworks for evolution of product, quality and safety during processing";"15325982244380657246";"2016"
" Dynamic nucleosome movement provides structural information of topological chromatin domains in living human cells";"1689484430685265560";"2016"
"Undetected Allee effects in Australia's threatened birds: implications for conservation";"2584079645757920265";"2017"
" Journal Name";"13793740932023628557";"2015"
"Exponential decay of correlations functions in MIXMAX generator of pseudorandom numbers";"3070106277009930691";"2018"
"Developments in Micro-and Nanotechnology for Foodborne Pathogen Detection";"17197658806351285020";"2018"
"A statistical approach for inferring the 3D structure of the genome";"9777478060600849822";"2014"
"Mitigating N 2 O emissions from soil: from patching leaks to transformative action";"12780954182669509250";"2015"
"Invisible cities: segregated domains in the yeast genome with distinct structural and functional attributes";"6524022777675311690";"2018"
"NMR Spectroscopy";"2738416032813685398";"2017"
"Horizon Scanning: How Will Metabolomics Applications Transform Food Science, Bioengineering, and Medical Innovation in the Current Era of Foodomics?";"17217285576909222665";"2018"
"β-Lactoglobulin–carboxymethylcellulose core–shell microparticles: Construction, characterization and isolation";"11739316106486391651";"2014"
"The Aroma of Opportunity: The Potential of Wine Geographical Indications in the Australia-India Comprehensive Economic Cooperation Agreement";"772506496025846201";"2017"
" Cell lineage specification at single cell resolution";"12122901510693274028";"2017"
"A Multiscale Reexamination of the Pacific–South American Pattern";"13011159775565218408";"2017"
"Investigating the Effect of the Multiple Comparisons Problem in Visual Analysis";"11916563288609488894";"2018"
"Data abstraction for visualizing large time series";"5432814633701970693";"2018"
" Agent-based modelling in synthetic biology";"11924684324247541860";"2016"
"Approches distribuées à base d'agents pour modéliser et simuler les systèmes complexes spatialisés";"4078438324860032008";"2016"
"Human Pre-gastrulation Development";"17339615108811871680";"2018"
" The diversity of data and tasks in event analytics";"16636353932317438519";"2016"
"3-d Tessellation of Plant Tissue-A Dual Optimization Approach to Cell-Level Meristem Reconstruction from Microscopy Images";"2737045025386729603";"2015"
"ESSAYS ON FERAL SWINE: PRODUCER WELFARE EFFECTS AND SPATIOTEMPORAL MANAGEMENT OF FERAL SWINE.";"827492272549928944";"2017"
"Interallelic interaction and gene regulation in budding yeast";"14656659148600293450";"2016"
"Computer vision system for food quality evaluation—A review";"15461334099045115351";"2013"
"France Grilles, des opérations aux utilisateurs";"15332391975117264684";"2013"
"Sensitivity and uncertainty analysis of the carbon and water fluxes at the tree scale in Eucalyptus plantations using a metamodeling approach";"8577077670325540020";"2016"
"Dissecting the Spatial Structure of Cities from Human Mobility Patterns to Define Functional Urban Boundaries";"12096551571327696457";"2017"
"Island biodiversity conservation needs palaeoecology";"13018923735883119141";"2017"
" Rearranging Deck Chairs on a Sinking Ship?";"3910711734819889121";"2018"
"An applied knowledge framework to study complex systems";"7409264294851661954";"2017"
"Exploring urban agriculture as a component of multifunctional green infrastructure: Application of figure-ground plans as a spatial analysis tool";"13814463440858512825";"2017"
"Use of Foodomics for Control of Food Processing and Assessing of Food Safety";"17768893994025197471";"2017"
" CPU Optimization of Particle Deposition in PIC Simulation Code";"11515711468587820810";"2016"
"Logiciel de génération de nombres aléatoires dans OpenCL";"11623820480747043281";"2016"
"Thermal performance curves reveal variation in the seasonal niche of a short-lived annual";"14761286393027809169";"2017"
" 农户对气候变化的感知与生计适应";"9762229027976766309";"2017"
"La tomographie à émission de positrons à géométrie axiale: de l'imagerie de la souris au cerveau humain";"6739040916950177373";"2013"
"A simulated energy monitoring system to enable undergraduate engineering students to grasp fundamental energy generation principles";"3381276390100009218";"2016"
"Taxonomy of workflow partitioning problems and methods in distributed environments";"13710502894079002555";"2017"
" Application of Agent Technology for Fault Diagnosis of Telecommunication Networks";"16652583704971946357";"2016"
"Agents and networks to model the dynamic interactions of intracellular transport";"14001044468067990027";"2017"
"How epigenome drives chromatin folding and dynamics, insights from efficient coarse-grained models of chromosomes";"303398238419234590";"2017"
"Un cadre théorique pour l'intégration des niveaux d'organisation dans les modèles: Applications à l'activité spatiale et à la simulation de grandes populations de …";"17584711081050132748";"2017"
"Embryoids, organoids and gastruloids: new approaches to understanding embryogenesis";"13731303768676440648";"2017"
"Lattice Monte Carlo simulation of Galilei variant anomalous diffusion";"14855336312198641383";"2015"
" Нейтронный активационный анализ химического состава сельскохозяйственных культур, выращенных при применении регулятора роста растений";"6089804708797684114";"2014"
"Comprehensive characterization of neutrophil genome topology";"12144343381130924844";"2017"
"Kriging-based approach to predict missing air temperature data";"9204130652889672554";"2017"
"Neural Crest Cell Development and Evolution";"2110902130247332730";"2017"
"4 种模式美拉德反应条件及其产物抗氧化作用";"3352419330801913419";"2014"
"Modeling soil water dynamics and pasture growth in the montado ecosystem using MOHID land";"17698903207943356665";"2018"
" Predicting the solubility of mixtures of sugars and their replacers using the Flory–Huggins theory";"14536121802507116169";"2017"
" The feasibility of genome-scale biological network inference using graphics processing units";"10381526590827913867";"2017"
"Land change in the central Albertine rift: Insights from analysis and mapping of land use-land cover change in north-western Rwanda";"663093347768631038";"2017"
"臓器錯位症候群の発生機序";"3746751229684294336";"2017"
" And yet, it moves: nuclear and chromatin dynamics of a heterochromatic double-strand break";"1055041024905827890";"2017"
"Human trophoblast stem cells: Real or not real?";"3201222783713325396";"2017"
" Metodologías para la evaluación de sistemasagropecuarios. Parte I. Generalidades. Análisis del ciclo de vida (ACV) y de las redes ecológicas (ENA)";"14178722550026547223";"2016"
"Developmental design of synthetic bacterial architectures by morphogenetic engineering";"8159008038217381857";"2016"
"aGrUM: a graphical universal model framework";"1970539247806451253";"2017"
" Toward complex models of complex systems";"8217832953306375285";"2016"
" Agricultural experts' perceptions on climate change impacts and adaption in Austria";"10112645644509826677";"2016"
" Sustainable intensification of agriculture for human prosperity and global sustainability";"1619964090002889885";"2017"
"Analysis of long-range interactions in primary human cells identifies cooperative CFTR regulatory elements";"101535622033832443";"2015"
"A review on intelligent sensory modelling";"3989964072333616278";"2016"
"Strengthening European Food Chain Sustainability by Quality and Procurement Policy";"17707039532132818597";"2016"
" Examining the controllability of sepsis using genetic algorithms on an agent-based model of systemic inflammation";"2549896954197347131";"2018"
" Microscale modeling of gas exchange during C4 photosythesis";"2687823726629921027";"2017"
" Assistente Interativo para Varredura Paramétrica em Aplicações de Alto Desempenho";"14034703735862660321";""
"Kinetics of bread crumb hydration as related to porous microstructure";"14464972198081042165";"2016"
"Genomic properties of chromosomal bands are linked to evolutionary rearrangements and new centromere formation in primates";"5723942671031898629";"2017"
"Classic DEVS modelling and simulation";"10804561307908471322";"2017"
" Capacidad de Rehidratación y Cambio de Color de Yuca (Manihot esculenta crantz) Deshidratada en Microondas";"2507142687558094114";"2016"
"BaMBa: towards the integrated management of Brazilian marine environmental data";"5421296226449923594";"2015"
" Toward a theory of multi-method modeling and simulation approach";"17425145581569340984";"2015"
" Modelling climate effects on Hungarian winter wheat and maize yields";"9147254961956711720";"2016"
" Control of the proportion of inner cells by asymmetric divisions and the ensuing resilience of cloned rabbit embryos";"10374359011589675175";"2018"
"食品微生物生长预测模型的研究";"5162669095054814518";"2016"
" The Rate of Success of the Accelerated Solvent Extraction (Ase) of Fat and Organochlorine Pesticides from Dried Fish Meat Samples.";"9888350027154836092";"2017"
"Some thoughts about the bio-economy as intelligently navigated complex adaptive systems";"10294652662226834450";"2017"
"Raman Spectroscopy";"6701379550064856488";"2017"
"Identification of causalities in spatio-temporal data";"7600160264293043119";"2017"
" Visual comparative case analytics";"873238814911828581";"2017"
"Dynamics of ecosystem services in Pinus sylvestris stands under different managements and site quality classes";"10919471853014607405";"2017"
"Optimized self-adaptive model for assessment of soil organic matter using Fourier transform mid-infrared photoacoustic spectroscopy";"4110769874220684726";"2017"
"Mechanisms of gene regulation in human embryos and pluripotent stem cells";"11547835628141685738";"2017"
"The effect of chewing on oral glucoraphanin hydrolysis in raw and steamed broccoli";"9091649790108463008";"2018"
"Interpretation of hospital nurse fatigue using latent profile analysis";"7056787133760437299";"2016"
"Enhancing Energy Production with Exascale HPC Methods";"10724926543481604206";"2016"
"左右軸の分子機構と心臓形成";"11555391601507000285";"2017"
"Meat traditions. The co-evolution of humans and meat";"3654214557839957378";"2015"
"Efficacy analysis of a SDN-enhanced resource management system through NAS parallel benchmarks";"4143098091699698049";"2014"
"Molecular Methods for the Detection and Characterization of Food‐Borne Pathogens";"1703656627825450298";"2015"
"Exploration of transcultural properties of the reduced version of the Morningness–Eveningness Questionnaire (rMEQ) using adaptive neuro-fuzzy inference system";"18411020638576821238";"2014"
" Comparison of sous-vide methods and traditional hydrothermal treatment on GLS content in Brassica vegetables";"17501029752044631139";"2017"
"High-resolution 3D models of Caulobacter crescentus chromosome reveal genome structural variability and organization";"13688168052474280949";"2018"
"In Situ Data Steering on Sedimentation Simulation with Provenance Data";"4307309806508469361";"2016"
" Assessing the Resilience of Socio-Ecosystems: Coupling Viability Theory and Active Learning with kd-Trees. Application to Bilingual Societies.";"2117350795954499488";"2013"
"Derivation and long-term expansion of human endometrial and decidual organoids";"5807929868406952689";"2017"
"Constraining Mechanism Based Simulations to Identify Ensembles of Parametrizations to Characterize Metabolic Features";"4954346296522595318";"2016"
" Aplicação de Técnicas de Simulação Estocástica na Análise de uma Planta de Produção de Biodiesel";"5873920134828274860";""
"How progressive visualizations affect exploratory analysis";"11740775288607603746";"2017"
"Aperiodic pseudorandom number generators based on infinite words";"9733881484557835187";"2016"
"Threshold-based segmentation of fluorescent and chromogenic images of microglia, astrocytes and oligodendrocytes in FIJI";"1241518380785336319";"2018"
" High performance model exploration of mutation patterns in an agent-based model of colorectal cancer";"15846772996055752519";"2016"
"Estimating population attribute values in a table:“get me started in” iterative proportional fitting";"6490900777993335057";"2016"
"InfiniViz: Interactive Visual Exploration using Progressive Bin Refinement";"7195331932727157783";"2017"
"The proton as a dosimetric and diagnostic probe";"4051967792773509265";"2014"
" LASSIE: simulating large-scale models of biochemical systems on GPUs";"12430868098814178634";"2017"
"Changing Patterns of Allotment Gardening in the Czech Republic and Slovakia";"12646255758141185535";"2018"
"Two independent modes of chromatin organization revealed by cohesin removal";"7978894009851672666";"2017"
"A strategy for parallel implementations of stochastic lagrangian simulation";"7792345691373220543";"2016"
" THE NATIONAL ACADEMIES PRESS";"17091173054571577156";"2016"
"Exploring determinants of internationalisation: the case of late starters";"10131959205037214809";"2017"
"How Behaviour and the Environment Influence Transmission in Mobile Groups";"15858740630209112581";"2017"
" A qualitative evaluation approach for energy system modelling frameworks";"7765260674556539750";"2018"
" 主要果树植物全基因组测序研究进展";"18174086966606393997";"2016"
" Structures and functions in the crowded nucleus: new biophysical insights";"17583217308075692191";"2014"
"How complex should models be? Comparing correlative and mechanistic range dynamics models";"5192827860336928363";"2018"
" Neuronal accumulation of unrepaired DNA in a novel specific chromatin domain: structural, molecular and transcriptional characterization";"17072166703048261886";"2016"
"Performance analysis with a memory-bound Monte Carlo simulation on Xeon Phi";"16522910008658785062";"2015"
"Evaluation of splittable pseudo-random generators";"6970085325729439309";"2015"
"Connecting mitochondrial dynamics and life-or-death events via Bcl-2 family proteins";"7665065240464585375";"2017"
" La descentralización estructural y la heterogeneidad funcional en la producción colectiva de conocimiento: una justificación teórica y computacional del …";"10358186094122798008";"2015"
"Hurdle technology in food preservation";"17682983946090152334";"2015"
"Temperature affects growth allometry and development patterns in brown trout (Salmo trutta) fry: a multitrait approach";"7750524520963984973";"2017"
"At Last: Gene Editing in Human Embryos to Understand Human Development";"835540037667874251";"2017"
" Mutant cohesin affects RNA polymerase II regulation in Cornelia de Lange syndrome";"1396084743241086790";"2015"
"Microstructure–texture relationships of aerated sugar gels: Novel measurement techniques for analysis and control";"10946403361298334629";"2013"
"ChIA-PET2: a versatile and flexible pipeline for ChIA-PET data analysis";"299237423124535501";"2016"
"Scientific Workflow Management System for Community Model in Data Fusion";"5447976679449387247";"2017"
