"number";"title";"id";"year"
"6";"Artificial evolution by DNA shuffling";"8504054418936923386";"1998"
"7";" Spatially structured evolutionary algorithms: artificial evolution in space and time";"8578937152569116021";"2006"
"8";"Towards automated artificial evolution for computer-generated images";"8196392122867811534";"1994"
"9";"Guidelines: From artificial evolution to computational evolution: a research agenda";"9689065770518005127";"2006"
"10";" Hardware Evolution: Automatic design of electronic circuits in reconfigurable hardware by artificial evolution";"10295307093244215606";"2012"
"11";"On the automatic design of robust electronics through artificial evolution";"11297514955212442385";"1998"
"12";"Uncovering the physics of flapping flat plates with artificial evolution";"17826896847341896325";"2005"
"13";"Artificial evolution extends the spectrum of viruses that are targeted by a disease-resistance gene from potato";"7629550351013173679";"2006"
"14";"Artificial evolution of life history and behavior";"7041093935872868340";"2002"
"15";"Artificial evolution: A new path for artificial intelligence?";"2073369031321299314";"1997"
"16";"Artificial evolution: a continuing SAGA";"2912096078454460067";"2001"
"17";"Aesthetic fitness and artificial evolution for the selection of imagery from the mythical infinite library";"17270087130438056264";"2001"
"18";"Open-ended artificial evolution";"14474615092249989965";"2003"
"19";" The artificial evolution of adaptive behaviour";"7039079603119211278";"1995"
"20";"Neutral search spaces for artificial evolution: A lesson from life";"18011655732485452868";"2000"
"21";"Convergence of natural and artificial evolution on an RNA loop–loop interaction: the HIV-1 dimerization initiation site";"5814148770092940730";"2000"
"22";"Artificial evolution of neural networks and its application to feedback control";"3582061341903564341";"1996"
"23";"Artificial evolution and real robots";"13792121756942621483";"1997"
"24";"Adapting granular materials through artificial evolution";"10853627514294744350";"2013"
"25";"Posthuman unbounded: artificial evolution and high-tech subcultures";"1083188225362879245";"1996"
"26";"How co-evolution can enhance the adaptive power of artificial evolution: Implications for evolutionary robotics";"8400418915521056137";"1998"
"27";"Stepwise artificial evolution of a plant disease resistance gene";"16498503245028642316";"2013"
"28";"From artificial evolution to artificial life";"1611722238724412438";"1999"
"29";"An evolutionary architecture";"13206490715080923331";"1995"
"30";"Evolutionary robotics: The next-generation-platform for on-line and on-board artificial evolution";"7427282714885795569";"2009"
"31";"Artificial evolution of active filters: a case study";"16308549618093564345";"1999"
"32";"Genome-physics interaction as a new concept to reduce the number of genetic parameters in artificial evolution";"9872160037612490466";"2003"
"33";"Artificial evolution of an enzyme active site: structural studies of three highly active mutants of Escherichia coli alkaline phosphatase";"14523031670393837075";"2002"
"34";"Artificial evolution and natural ribozymes.";"17696729538736265766";"1995"
"35";"Multilevel Darwinist Brain (MDB): Artificial evolution in a cognitive architecture for real robots";"9969052895477393636";"2010"
"36";"Studies in artificial evolution";"2234075288529473540";"1992"
"37";" Intense selective hunting leads to artificial evolution in horn size";"9025526732786518540";"2016"
"38";" Artificial evolution in the physical world";"16574796997353760318";"1997"
"39";" Using artificial evolution and selection to model insect navigation";"7067106068038138916";"2001"
"40";" Artificial intelligence through simulated evolution";"2186096176839226500";"1966"
"41";"Artificial evolution of the morphology and kinematics in a flapping-wing mini-UAV";"739076067106810464";"2007"
"42";" Embodied artificial evolution";"473832443447858435";"2012"
"43";" On the artificial evolution of neural graph grammars";"12566613905572905956";"2003"
"44";"Notes on design through artificial evolution: Opportunities and algorithms";"8423991683266123239";"2002"
"45";"Artificial life for computer graphics";"3475156111514468433";"1999"
"46";" Out of control: The rise of neo-biological civilization";"16534528949233942363";"1994"
"47";"Robogen: Robot generation through artificial evolution";"12853120095746318193";"2014"
"48";"Evolving agents for personalized information filtering";"7316123905370586460";"1993"
"49";"Breeding aesthetic objects: Art and artificial evolution";"1168046836405502266";"2002"
"50";" Artificial evolution and artificial intelligence";"12177594815758259767";"1988"
"1";" SPEA2: Improving the strength Pareto evolutionary algorithm";"4030732361144885810";"2001"
"2";"MOEA/D: A multiobjective evolutionary algorithm based on decomposition";"7146326768797462468";"2007"
"3";"Quantum-inspired evolutionary algorithm for a class of combinatorial optimization";"18077927523705755738";"2002"
"4";"An evolutionary algorithm that constructs recurrent neural networks";"11779954044047463823";"1994"
"5";"A simple and effective evolutionary algorithm for the vehicle routing problem";"18286076159752425641";"2004"
"6";" An evolutionary algorithm for multiobjective optimization: The strength pareto approach";"3317781397246971261";"1998"
"7";"Femtosecond pulse shaping by an evolutionary algorithm with feedback";"660227635577090264";"1997"
"8";"A multiobjective evolutionary algorithm for the sizing and siting of distributed generation";"15881838637557025756";"2005"
"9";"On measuring multiobjective evolutionary algorithm performance";"6794987874876363618";"2000"
"10";"On the analysis of the (1+ 1) evolutionary algorithm";"7472922186283507853";"2002"
"11";"A computationally efficient evolutionary algorithm for real-parameter optimization";"13696258885997537502";"2002"
"12";"Genocop III: A co-evolutionary algorithm for numerical optimization problems with nonlinear constraints";"14743056616464207752";"1995"
"13";"A novel multiobjective evolutionary algorithm for environmental/economic power dispatch";"5920671216924803019";"2003"
"14";"Variable selection in QSAR studies. I. An evolutionary algorithm";"18243331614836876507";"1994"
"15";"Evaluating the ε-domination based multi-objective evolutionary algorithm for a quick computation of Pareto-optimal solutions";"10031087337215432326";"2005"
"16";"Prediction of MHC class II-binding peptides using an evolutionary algorithm and artificial neural network.";"18446731468660371865";"1998"
"17";"DE/EDA: A new evolutionary algorithm for global optimization";"413508661017374655";"2005"
"18";"Evolutionary algorithm based offline/online path planner for UAV navigation";"13016373552824539661";"2003"
"19";"FDA-A scalable evolutionary algorithm for the optimization of additively decomposed functions";"14660016680637459061";"1999"
"20";"A multistage evolutionary algorithm for the timetable problem";"2591924829297231573";"1999"
"21";"A symbiotic evolutionary algorithm for the integration of process planning and job shop scheduling";"3175247375455898675";"2003"
"22";" Handbook of evolutionary computation";"14264335267739024498";"1997"
"23";"Multiobjective evolutionary algorithm test suites";"17850012271649066684";"1999"
"24";"A multiobjective optimization-based evolutionary algorithm for constrained optimization";"13063870386322884746";"2006"
"25";" A fast multi-objective evolutionary algorithm for finding well-spread pareto-optimal solutions";"12398682249803045103";""
"26";"An evolutionary algorithm with guided mutation for the maximum clique problem";"11149044408795042115";"2005"
"27";"Embodied evolution: Distributing an evolutionary algorithm in a population of robots";"11310442946756966191";"2002"
"28";"A graph-based evolutionary algorithm: Genetic network programming (GNP) and its extension using reinforcement learning";"5787769523084835237";"2007"
"29";" Multiobjective evolutionary algorithm research: A history and analysis";"10487301859933921186";"1998"
"30";"An evolutionary algorithm for manufacturing cell formation";"7648466434006235122";"2004"
"31";"… of resources between enzymes of carbon metabolism can dramatically increase photosynthetic rate: a numerical simulation using an evolutionary algorithm";"15058881261118954700";"2007"
"32";"Evolutionary algorithms for multiobjective optimization";"13541969223314691427";"2002"
"33";"Performance evaluation of an advanced local search evolutionary algorithm";"10424015560194952350";"2005"
"34";"Exergy, exergoeconomic and environmental analyses and evolutionary algorithm based multi-objective optimization of combined cycle power plants";"17418942702764223172";"2011"
"35";"A preference-based evolutionary algorithm for multi-objective optimization";"2551591966882095356";"2009"
"36";"Evolutionary algorithm solution to fuzzy problems: fuzzy linear programming";"7961382933365730944";"2000"
"37";"On a multi-objective evolutionary algorithm and its convergence to the pareto set";"8096686811313295261";"1998"
"38";"Evolutionary multiobjective optimization";"2652852582212624839";"2005"
"39";"Fuzzy system parameters discovery by bacterial evolutionary algorithm";"4418278593396033106";"1999"
"40";"Optimal VAR dispatch using a multiobjective evolutionary algorithm";"9180865812132997934";"2005"
"41";"Dynamic multiobjective evolutionary algorithm: adaptive cell-based rank and density estimation";"2406489453272025033";"2003"
"42";"An evolutionary algorithm for integer programming";"7550029575033292055";"1994"
"43";"A hybrid multiobjective evolutionary algorithm for solving vehicle routing problem with time windows";"921488155158563064";"2006"
"44";"Multiobjective optimization and hybrid evolutionary algorithm to solve constrained optimization problems";"10309239885293034661";"2007"
"45";"Short-term load forecasting of power systems by combination of wavelet transform and neuro-evolutionary algorithm";"8983633252788776951";"2009"
"46";"Imperialist competitive algorithm: an algorithm for optimization inspired by imperialistic competition";"11215160353791123295";"2007"
"47";"A new evolutionary algorithm for solving many-objective optimization problems";"15655957666540482864";"2008"
"48";"Reliability and costs optimization for distribution networks expansion using an evolutionary algorithm";"14825288839632598332";"2001"
"49";" Relevance Estimation and Value Calibration of Evolutionary Algorithm Parameters.";"12888575545306492990";"2007"
"50";"Max-min surrogate-assisted evolutionary algorithm for robust design";"12733490492829559564";"2006"
"1";" Numerical recipes in Fortran 77: the art of scientific computing";"13380592258577037246";"1992"
"2";" Numerical recipes 3rd edition: The art of scientific computing";"9526883588545811444";"2007"
"3";" Monte Carlo strategies in scientific computing";"15723223843293506872";"2008"
"4";"IPython: a system for interactive scientific computing";"9869903761521342638";"2007"
"5";"Python for scientific computing";"9033267342875292363";"2007"
"6";" Numerical recipes in Pascal: the art of scientific computing";"4862185389086026636";"1989"
"7";" Numerical analysis: mathematics of scientific computing";"9230670776758726457";"2002"
"8";" Scientific computing";"11772247331700845618";"2002"
"9";" Numerical Recipes in C: The Art of Scientific Computing (  Cambridge";"2971482962940605847";"1992"
"10";"Performance analysis of cloud computing services for many-tasks scientific computing";"1880096372427611035";"2011"
"11";" Numerical recipes in C: the art of scientiﬁc computing";"10026495308870792767";""
"12";"A performance analysis of EC2 cloud computing services for scientific computing";"4338441922084701914";"2009"
"13";"Toward a common component architecture for high-performance scientific computing";"13074918477395021089";"1999"
"14";" Verification and validation in scientific computing";"14477505245915798440";"2010"
"15";"Some scheduling techniques and an easily schedulable horizontal architecture for high performance scientific computing";"8185713064051074714";"1981"
"16";"Investigating the limits of SOAP performance for scientific computing";"9755163033732773964";"2002"
"17";"The potential of the cell processor for scientific computing";"6142919569001742773";"2006"
"18";"A generic grid interface for parallel and adaptive scientific computing. Part II: implementation and tests in DUNE";"8677596292445006023";"2008"
"19";"Scientific computing on vector computers";"3817307391517407054";"1987"
"20";" Visualization in scientific computing";"8686860776330027905";"1988"
"21";" Solving problems in scientific computing using Maple and Matlab®";"12643051909401138814";"2011"
"22";"A component architecture for high-performance scientific computing";"264247676447888176";"2006"
"23";" Introduction to scientific computing: a matrix-vector approach using MATLAB";"11508520726828054678";"1999"
"24";" WT Vetterling Numerical Recipes-The Art of Scientific Computing";"10093811099636276682";""
"25";" Numerical recipes: example book (FORTRAN)";"15940771847897881216";"1992"
"26";"Numerical recipes in C: the art of scientific computing";"9021000508082380521";"1989"
"27";"A comprehensive framework for verification, validation, and uncertainty quantification in scientific computing";"258172100913180257";"2011"
"28";" Best practices for scientific computing";"13145098272845001519";"2014"
"29";" Modern software tools for scientific computing";"7899672606567268479";"1997"
"30";" Scientific computing and differential equations: an introduction to numerical methods";"11561721403146700408";"2014"
"31";" Scientific computing: an introduction with parallel computing";"3731518132154042856";"2014"
"32";"Numerical Recipes in C: The art of scientific computing";"17000857484254944998";"1989"
"33";" C-XSC: A C++ class library for extended scientific computing";"13051958545943810543";"2012"
"34";" Scientific computing with ordinary differential equations";"7660296896537757148";"2012"
"35";" Numerical recipesthe art of scientific computing";"14264723515593242806";""
"36";" Numerical Recipes: The Art of Scientific Computing, ch. 12-13";"18287937549311177166";"2007"
"37";"CUDA: Scalable parallel programming for high-performance scientific computing";"1425110402843259618";"2008"
"38";"A generic grid interface for parallel and adaptive scientific computing. Part I: abstract framework";"7134805561791210482";"2008"
"39";"On the energy efficiency of graphics processing units for scientific computing";"17259075030092097271";"2009"
"40";"Parallel hypergraph partitioning for scientific computing";"10003284302419248131";"2006"
"41";" ODEPACK, a systematized collection of ODE solvers";"2664892809337475330";"1983"
"42";" Parallel scientific computing in C++ and MPI: a seamless approach to parallel algorithms and their implementation";"15844643371952022282";"2003"
"43";" Numerical recipes in C: The Art of Scientific Computing, vol. 1";"13826893498870471698";"1992"
"44";"File system workload analysis for large scale scientific computing applications";"13592914484873421291";"2004"
"45";" An introduction to Bayesian scientific computing: ten lectures on subjective computing";"3648870181924018779";"2007"
"46";" Numerical Recipes: The Art of Scientific Computing (New York";"6258861308419814661";""
"47";"C-XSC 2.0–a C++ library for eXtended Scientific Computing";"17012261168980716230";"2004"
"48";"Theory of inexact Krylov subspace methods and applications to scientific computing";"3082127472647260379";"2003"
"49";"Scientific computing in the cloud";"1632619957182571136";"2010"
"50";"Intelligence in scientific computing";"13105298180409621272";"1989"
"1";"Graph partitioning models for parallel computing";"14025854050761394982";"2000"
"2";"jModelTest 2: more models, new heuristics and parallel computing";"5093715402258106165";"2012"
"3";" Parallel computing: theory and practice";"922163278678978176";"1994"
"4";"Highly parallel computing";"5691513344697345916";"1988"
"5";" Introduction to parallel computing: design and analysis of algorithms";"8472381968125954168";"1994"
"6";"TREE-PUZZLE: maximum likelihood phylogenetic analysis using quartets and parallel computing";"13611476148810714309";"2002"
"7";" High performance compilers for parallel computing";"8476262622168177528";"1996"
"8";" PVM: Parallel virtual machine: a users' guide and tutorial for networked parallel computing";"7325477516605945713";"1994"
"9";"The PVM concurrent computing system: Evolution, experiences, and trends";"5793908232900482717";"1994"
"10";"Parallel algorithms for hierarchical clustering";"14986755616194608313";"1995"
"11";"New advances in chemistry and materials science with CPMD and parallel computing";"12332377764516127613";"2000"
"12";"Bringing skeletons out of the closet: a pragmatic manifesto for skeletal parallel programming";"8168067625250980368";"2004"
"13";"High performance computing using MPI and OpenMP on multi-core parallel systems";"9089857118549482842";"2011"
"14";"The parallel genetic algorithm as function optimizer";"15965472294997762083";"1991"
"15";" The landscape of parallel computing research: A view from berkeley";"15446826255925976162";"2006"
"16";" Knowledge frontiers: public sector research and industrial innovation in biotechnology, engineering ceramics and parallel computing";"1601405700885475708";"1995"
"17";"Efficient parallel computing in distributed workstation environments";"810113516097046114";"1993"
"18";" Scalable parallel computing: technology, architecture, programming";"8075119307524142547";"1998"
"19";"A dynamic model and parallel tabu search heuristic for real-time ambulance relocation";"10572736861060244355";"2001"
"20";"A class of parallel tiled linear algebra algorithms for multicore architectures";"9447035692040043315";"2009"
"21";" Introduction to parallel computing";"6234486233257882624";"2003"
"22";"Monitors, messages, and clusters: The p4 parallel programming system";"2741628883442653167";"1994"
"23";"Massively parallel computing using commodity components";"1976363347256952537";"2000"
"24";"Hybrid scheduling for the parallel solution of linear systems";"6466783364571694539";"2006"
"25";"Parallel recombinative simulated annealing: a genetic algorithm";"16679031156524858795";"1995"
"26";"Data management and transfer in high-performance computational grid environments";"7946251587802956438";"2002"
"27";"A high-performance, portable implementation of the MPI message passing interface standard";"12057140765855931724";"1996"
"28";" DryadLINQ: A System for General-Purpose Distributed Data-Parallel Computing Using a High-Level Language.";"3662601067977846800";"2008"
"29";"PT-Scotch: A tool for efficient parallel graph ordering";"14145792090833434296";"2008"
"30";"DAGuE: A generic distributed DAG engine for high performance computing";"12320224745413131987";"2012"
"31";"Sub optimal scheduling in a grid using genetic algorithms";"13703998868099139140";"2004"
"32";"The ganglia distributed monitoring system: design, implementation, and experience";"11632828611644045130";"2004"
"33";"A view of the parallel computing landscape";"11255509559611247245";"2009"
"34";"ClustalW-MPI: ClustalW analysis using distributed and parallel computing";"7905361750931694825";"2003"
"35";" Sourcebook of parallel computing";"9783760726897683918";"2003"
"36";"PRIRODA-04: a quantum-chemical program suite. New possibilities in the study of molecular systems with the application of parallel computing";"7754709821072146031";"2005"
"37";"Parallel tabu search heuristics for the dynamic multi-vehicle dial-a-ride problem";"13498864484450746242";"2004"
"38";"The communication challenge for MPP: Intel Paragon and Meiko CS-2";"4724018074885313763";"1994"
"39";" IVY: A Shared Virtual Memory System for Parallel Computing.";"2299017183106408699";"1988"
"40";"Parallel computing experiences with CUDA";"3087932887502093666";"2008"
"41";"Parallel implementation of the TRANSIMS micro-simulation";"3975949999532885001";"2001"
"42";"A parallel tabu search algorithm for solving the container loading problem";"7878652742857343100";"2003"
"43";"The Galley parallel file system";"8391540198088751534";"1997"
"44";"Achieving efficient cloud search services: multi-keyword ranked search over encrypted cloud data supporting parallel computing";"993890652702145325";"2015"
"45";"The programming model of ASSIST, an environment for parallel and distributed portable applications";"17792670498008873593";"2002"
"46";"Swift: A language for distributed parallel scripting";"13831634492694981131";"2011"
"47";"Warp: an integrated solution of high-speed parallel computing";"17322680149032751941";"1988"
"48";"Toward a better parallel performance metric";"3533704588878401717";"1991"
"49";" Vector models for data-parallel computing";"16558356255562966818";"1990"
"50";"GPUs and the future of parallel computing";"17946135235768020071";"2011"
"1";"A bridging model for parallel computation";"1818527463204136022";"1990"
"2";"LogP: Towards a realistic model of parallel computation";"5281192145514578941";"1993"
"3";" Parallel computation: models and methods";"496778223723443724";"1997"
"4";"The cube-connected cycles: a versatile network for parallel computation";"11938040360191363190";"1981"
"5";"A survey of parallel algorithms for shared-memory machines";"4991161932441960821";"1988"
"6";" A general approach to mapping of parallel computation upon multiprocessor architectures";"1733915970881688449";""
"7";" Powergraph: distributed graph-parallel computation on natural graphs.";"15357588471749534419";"2012"
"8";" Algorithmic skeletons: structured management of parallel computation";"16481213176289859827";"1989"
"9";"Applying parallel computation algorithms in the design of serial algorithms";"4614178868152302229";"1983"
"10";"LogGP: incorporating long messages into the LogP model—one step closer towards a realistic model for parallel computation";"10000763281956592189";"1995"
"11";"Ab initio theory of the Si(111)-(7×7) surface reconstruction: A challenge for massively parallel computation";"17661684180301917105";"1992"
"12";"Swift: Fast, reliable, loosely coupled parallel computation";"12492521001459570126";"2007"
"13";"LogP: A practical model of parallel computation";"18002349956724323723";"1996"
"14";"The crossed cube architecture for parallel computation";"17302433788162639233";"1992"
"15";" Particle animation and rendering using data parallel computation";"14620691289909944009";"1990"
"16";" Limits to parallel computation: P-completeness theory";"15071192859873377202";"1995"
"17";"Finding the maximum, merging and sorting in a parallel computation model";"2996564147553302900";"1981"
"18";"Fast parallel computation of polynomials using few processors";"4037527414863036663";"1983"
"19";"Models and languages for parallel computation";"10772800183222540220";"1998"
"20";" Yucheng Low, Haijie Gu, Danny Bickson, Carlos Guestrin, PowerGraph: distributed graph-parallel computation on natural graphs";"17235683272342565224";""
"21";" Towards a complexity theory of synchronous parallel computation";"15291504336077758574";"1980"
"22";"A parallel computation that assigns canonical object-based frames of reference";"310337739874677065";"1981"
"23";"LogGP: Incorporating long messages into the LogP model for parallel computation";"3559315821668141147";"1997"
"24";"Architecture-independent parallel computation";"13363916665623677517";"1990"
"25";"Searching, merging, and sorting in parallel computation";"6101439256838954990";"1983"
"26";"Dynamic power-performance adaptation of parallel computation on chip multiprocessors";"7801841404041201736";"2006"
"27";" Parallel computation and conflicts in memory access";"7435845184800514498";"1982"
"28";"Scheduling of parallel computation for a computer-controlled mechanical manipulator";"5286270620911274356";"1982"
"29";"Relaxed heaps: An alternative to Fibonacci heaps with applications to parallel computation";"7952154446538784477";"1988"
"30";"Routing, merging and sorting on parallel models of computation";"5717338956790133267";"1982"
"31";" A multi-color SOR method for parallel computation.";"4543999633464522782";"1982"
"32";"Highly parallel computation";"16696990310825897953";"1990"
"33";"Block-iterative projection methods for parallel computation of solutions to convex feasibility problems";"18179023513121723625";"1989"
"34";" The semantics of a simple language for parallel programming";"9850131268234308796";"1974"
"35";"The utility of exploiting idle workstations for parallel computation";"16630230786268926735";"1997"
"36";"Parallel computation for well-endowed rings and space-bounded probabilistic machines";"14165366679721005956";"1983"
"37";" Introduction to parallel computing: design and analysis of algorithms";"8472381968125954168";"1994"
"38";" Hardware complexity and parallel computation";"1014311515858070822";"1980"
"39";"Parallel computation of primitive shape descriptions.";"1480589762271418261";"1991"
"40";"Removing randomness in parallel computation without a processor penalty";"8460497903467103358";"1993"
"41";"A fundamental theorem of asynchronous parallel computation";"18385858913432448718";"1975"
"42";"Models of parallel computation: A survey and synthesis";"2770120782262668988";"1995"
"43";" Generalized differential-integral quadrature and application to the simulation of incompressible viscous flows including parallel computation.";"11704025971368066544";"1991"
"44";"Real-time parallel computation and visualization of ultrasonic pulses in solids";"1602913091516797288";"1994"
"45";"Parallel O (log n) algorithms for computation of manipulator forward dynamics";"12063067303709424207";"1995"
"46";"Optimal parallel generation of a computation tree form";"8425957370349095491";"1985"
"47";"A comparison of some theoretical models of parallel computation";"580987439932175841";"1973"
"48";"Relations between concurrent-write models of parallel computation";"8739634619161654146";"1988"
"49";" Problems of parallel computation";"2893654309456365993";"1973"
"50";"Parallel computation of symmetry but not repetition within single visual shapes";"13051418600675701212";"1994"
"1";" Reliable distributed computing with the Isis toolkit";"2493290193414728444";"1994"
"2";"Distributed computing in practice: the Condor experience";"4398715046210677938";"2005"
"3";"Self-stabilization of dynamic systems assuming only read/write atomicity";"3759452537983975528";"1993"
"4";"Distributed computing";"15530502666830130077";"2000"
"5";"PVM: A framework for parallel distributed computing";"17012751749085551893";"1990"
"6";"A comparison of eleven static heuristics for mapping a class of independent tasks onto heterogeneous distributed computing systems";"13609914418493082467";"2001"
"7";"Cloud computing: Distributed internet computing for IT and scientific research";"16271757900746272421";"2009"
"8";"Matchmaking: Distributed resource management for high throughput computing";"9111807486171522034";"1998"
"9";"The heard-of model: computing in distributed systems with benign faults";"1429749090663434454";"2009"
"10";"A taxonomy of scheduling in general-purpose distributed computing systems";"5923345849705757531";"1988"
"11";"Hundreds of impossibility results for distributed computing";"9099975709457784051";"2003"
"12";"A taxonomy and survey of grid resource management systems for distributed computing";"11870491332776542130";"2002"
"13";"The process group approach to reliable distributed computing";"16995310501469550379";"1993"
"14";" Distributed computing: fundamentals, simulations, and advanced topics";"16887412193443025531";"2004"
"15";"Logical time in distributed computing systems";"14635568282392624509";"1991"
"16";"U-Net: A user-level network interface for parallel and distributed computing";"11365769301695967128";"1995"
"17";"Appraising fairness in languages for distributed programming";"594991079143664973";"1988"
"18";"Elections in a distributed computing system";"2874312379721954269";"1982"
"19";"Grids and Grid technologies for wide‐area distributed computing";"2621491579307896335";"2002"
"20";"SETI@ HOME—massively distributed computing for SETI";"13665805084498487824";"2001"
"21";"A note on distributed computing";"11353807827406225954";"1996"
"22";"Grapevine: An exercise in distributed computing";"3538700675537411813";"1982"
"23";"A task allocation model for distributed computing systems";"8075785738843111791";"1982"
"24";" The Grid 2: Blueprint for a new computing infrastructure";"13782588520514473021";"2003"
"25";"Constant-time distributed dominating set approximation";"13684895408084246785";"2005"
"26";"Quincy: fair scheduling for distributed computing clusters";"2925779590981218808";"2009"
"27";"Distributed computing services platform";"16173510210152292919";"2006"
"28";"A graph matching approach to optimal task assignment in distributed computing systems using a minimax criterion";"6709310061650311608";"1985"
"29";"Programming languages for distributed computing systems";"5032555845230266705";"1989"
"30";" Parallel and distributed computing handbook";"3054201826300902406";"1996"
"31";"Stabilization and pseudo-stabilization";"10562420992927795864";"1993"
"32";"System for monitoring and managing computer resources and applications across a distributed computing environment using an intelligent autonomous agent …";"9299164518881813039";"1997"
"33";"A grid-enabled MPI: Message passing in heterogeneous distributed computing systems";"2048424058125292695";"1998"
"34";"Reaching agreement on processor-group membrship in synchronous distributed systems";"1673483549886324381";"1991"
"35";"Nested Transactions: An Approach to Reliable Distributed Computing.";"10644836202772789222";"1981"
"36";"System including a proxy client to backup files in a distributed computing environment";"6480484368477476032";"2000"
"37";"Some simple distributed algorithms for sparse networks";"3440480491267994001";"2001"
"38";"Partitioning problems in parallel, pipeline, and distributed computing";"10033818771473797989";"1988"
"39";"Atomistic protein folding simulations on the submillisecond time scale using worldwide distributed computing";"17027955503207575566";"2003"
"40";"Impossibility of distributed consensus with one faulty process";"11672152277902934813";"1985"
"41";"Envirotrack: Towards an environmental computing paradigm for distributed sensor networks";"3879508144992380377";"2004"
"42";"Intrusion tolerance in distributed computing systems";"9387364346344819752";"1991"
"43";"Fundamentals of fault-tolerant distributed computing in asynchronous environments";"6034444401721152740";"1999"
"44";"Simulation of folding of a small alpha-helical protein in atomistic detail using worldwide-distributed computing";"11158526387120679333";"2002"
"45";"Reliable array of distributed computing nodes";"13146818970090465733";"2000"
"46";"Distributed computing economics";"1745945856345094369";"2008"
"47";"Optimal task assignment in heterogeneous distributed computing systems";"16247334673283094568";"1998"
"48";"Folding@ Home and Genome@ Home: Using distributed computing to tackle previously intractable problems in computational biology";"4320260012045958866";"2009"
"49";"Detecting causal relationships in distributed computations: In search of the holy grail";"7427823926802599434";"1994"
"50";"Direct data retrieval in a distributed computing system";"15663984028319462485";"2001"
"1";"Structural model evaluation and modification: An interval estimation approach";"17845472688330566044";"1990"
"2";"Model evaluation guidelines for systematic quantification of accuracy in watershed simulations";"17837937534206707268";"2007"
"3";"Some comments on the evaluation of model performance";"2044806008606764648";"1982"
"4";"Transferability and model evaluation in ecological niche modeling: a comparison of GARP and Maxent";"7214817131572258876";"2007"
"5";"Surface soil moisture parameterization of the VIC-2L model: Evaluation and modification";"14073958107536045627";"1996"
"6";" The cost of the Kyoto Protocol: a multi-model evaluation";"10860508075029347791";"1999"
"7";"The usability engineering lifecycle";"14554760383090294719";"1999"
"8";"Model evaluation experiments in the North Atlantic Basin: simulations in nonlinear terrain-following coordinates";"18029406310638817937";"2000"
"9";"A simulation study of the model evaluation criterion MMRE";"15209904946626812780";"2003"
"10";"Reconciling theory with observations: elements of a diagnostic approach to model evaluation";"14769665777819904584";"2008"
"11";" Climate extremes indices in the CMIP5 multimodel ensemble: Part 1. Model evaluation in the present climate";"1171957659874931999";"2013"
"12";"Model-Evaluation";"7503433030879582223";"1979"
"13";"Network model evaluation of permeability and spatial correlation in a real random sphere packing";"8736781256361158152";"1993"
"14";"Learning factors analysis–a general method for cognitive model evaluation and improvement";"3456251199517922701";"2006"
"15";"An empirical assessment of the EFQM Excellence Model: Evaluation as a TQM framework relative to the MBNQA Model";"5271880344770279784";"2009"
"16";"Cognitive abilities and superior decision making under risk: A protocol analysis and process model evaluation";"12463808732586432202";"2009"
"17";"Metrics for external model evaluation with an application to the population pharmacokinetics of gliclazide";"27691759633421885";"2006"
"18";"Experimental cervical spine injury model: evaluation of airway management and splinting techniques";"7488589028244022839";"1984"
"19";"Distributed snowmelt simulations in an alpine catchment: 1. Model evaluation on the basis of snow cover patterns";"1982282958179802276";"1991"
"20";"Model evaluation by comparison of model-based predictions and measured values";"7487955927957652385";"2003"
"21";"Hazardous gas model evaluation with field observations";"3820044129391912030";"1993"
"22";"Model evaluation and spatial interpolation by Bayesian combination of observations with outputs from numerical models";"5421824401837246725";"2005"
"23";"Air Quality Model Evaluation Data for Organics. 2. C1−C14 Carbonyls in Los Angeles Air";"15828789961658455830";"1996"
"24";" Model evaluation";"14462291162561266477";"2001"
"25";" A process‐based diagnostic approach to model evaluation: Application to the NWS distributed hydrologic model";"18349210916545917813";"2008"
"26";"Air quality model evaluation and uncertainty";"11456812173363613362";"1988"
"27";"Air Quality Model Evaluation Data for Organics. 4. C2−C36 Non-Aromatic Hydrocarbons";"1810560318038909601";"1997"
"28";"Terrestrial NPP: toward a consistent data set forglobal model evaluation";"9683972252533247884";"1999"
"29";" A survey of model evaluation approaches with a tutorial on hierarchical Bayesian methods";"3774631208667602503";"2008"
"30";"Aerosol pH in the marine boundary layer: A review and model evaluation";"14699562177740713832";"1998"
"31";"Evaluating the use of “goodness‐of‐fit” measures in hydrologic and hydroclimatic model validation";"9672099069731698229";"1999"
"32";"Diffuse solar irradiation model evaluation in the north Mediterranean belt area";"11650846637287346887";"2001"
"33";"Nonlinear dynamic model evaluation from disturbance measurements";"2685716202352015444";"2001"
"34";"Relationship of rate and extent of digestion to forage utilization-a dynamic model evaluation";"11999434392169155879";"1982"
"35";"Numerical simulation of dispersion around an isolated cubic building: model evaluation of RANS and LES";"260548753795260115";"2010"
"36";"Development of a relationship between station and grid-box rainday frequencies for climate model evaluation";"17711061691008422789";"1997"
"37";" Model evaluation by variable addition";"4703190437584195910";"1984"
"38";"Air Quality Model Evaluation Data for Organics. 5. C6−C22 Nonpolar and Semipolar Aromatic Compounds";"14596574971250868572";"1998"
"39";" Water‐stable isotopes in the LMDZ4 general circulation model: Model evaluation for present‐day and past climates and applications to climatic interpretations …";"9936514813671229212";"2010"
