"id";"title";"year";"depth";"citingFilled";"digtwin_sustdev"
"16827082739470867722";" Application of VR Virtual Reality in the Course of Later Stage and Special Effect Production";"2022";"0";"false";"13"
"12297044403853427479";"Digital technologies in Smart farming: resistances and changes in the organization of agricultural industry";"2021";"0";"false";"11"
"18240878994443701590";"Biometric Sensor Technologies, Visual Imagery and Predictive Modeling Tools, and Ambient Sound Recognition Software in the Economic Infrastructure of the …";"2022";"0";"false";"4"
"6658519689463486425";"Graph neural network comparison for 2D nesting efficiency estimation";"2023";"0";"false";"13"
"16452710547811793249";" System Design and Simulation for Square Dance Movement Monitoring Based on Machine Learning";"2022";"0";"false";"11"
"15833294964205782438";"A proposal for improving production efficiency of existing machining line through a hybrid monitoring and optimisation process";"2022";"0";"false";"13"
"15108926910933779176";" The Palgrave Handbook of Digitalization for Sustainable Development in Society";"NA";"0";"false";"13"
"15605583997605541421";"Integrating Trajectory Planning with Kinematic Analysis and Joint Torques Estimation for an Industrial Robot Used in Incremental Forming Operations";"2022";"0";"false";"13"
"14640291278673828592";"Comparative study of supervised algorithms for topology detection of sensor networks in building energy systems";"2022";"0";"false";"30"
"17191685299639706517";"Smart cities as an urban regeneration avenue: redefining the efficiency and performance of cities";"2022";"0";"false";"13"
"10015341648096104090";"Influencing Factors of Machine Utilization Based on Industrial Internet of Things";"2022";"0";"false";"13"
"17940094006773110505";"Effects of artificial intelligence on duopoly competition";"2022";"0";"false";"4"
"5732776852324553126";"A proposal to improve interoperability in the Industry 4.0 based on the open platform communications unified architecture standard";"2021";"0";"false";"4"
"2878363142274078846";"Milestones in autonomous driving and intelligent vehicles: Survey of surveys";"2022";"0";"false";"2"
"5702762229516203583";"A Statistical Cash Flow Model for Developing Pricing Strategy in the Construction Industry";"2021";"0";"false";"13"
"15122677354147465759";"Life cycle assessment of electric vehicles and hydrogen fuel cell vehicles using the greet model—A comparative study";"2021";"0";"false";"4"
"15982050125501247338";" PREA 环及其平行智能";"2019";"0";"false";"13"
"10397716710583047780";"Towards supply chain visibility using internet of things: A dyadic analysis review";"2021";"0";"false";"56"
"8338518922730462262";"PuzzleFixer: A Visual Reassembly System for Immersive Fragments Restoration";"2022";"0";"false";"13"
"5599803507099419966";"Hybrid modelling of water resource recovery facilities: status and opportunities";"2022";"0";"false";"89"
"1569463596948588248";"A Framework to Address Complexity and Changeability in the Design of Circular Product-Service Systems";"2022";"0";"false";"6"
"5873035152595170881";"Effectiveness of virtual reality in discrete event simulation models for manufacturing systems";"2022";"1";"false";"1"
"11121355021766850702";" Real-time detection of uncalibrated sensors using neural networks";"2022";"0";"false";"4"
"699560519247353264";" Metaverse teknolojisinin otel sektörünün geleceğine etkileri üzerine bir inceleme";"2022";"0";"false";"13"
"9626237926344854554";"Metaverse Dünyasının Eğitim Modeli Olarak Kullanımı ve Muhasebe Eğitimine Yansımaları";"2022";"0";"false";"13"
"5039877663901571766";"Digital Twin for Secure Semiconductor Lifecycle Management: Prospects and Applications";"2022";"1";"false";"11"
"2692520707715343859";" Novel Vision Monitoring Method Based on Multi Light Points for Space-Time Analysis of Overhead Contact Line Displacements";"2022";"0";"false";"6"
"17719484966738676002";"SOA-Based Platform Use in Development and Operation of Automation Solutions: Challenges, Opportunities, and Supporting Pillars towards Emerging Trends";"2022";"0";"false";"13"
"1853153340455708731";" A DIGITAL TWIN BASED SELF-CALIBRATION TOOL FOR FAULT PREDICTION OF FDM ADDITIVE MANUFACTURING SYSTEMS.";"2021";"0";"false";"13"
"5935582083258735384";"Research on Training Effectiveness of Professional Maintenance Personnel Based on Virtual Reality and Augmented Reality Technology";"2022";"0";"false";"13"
"11031229290858866297";" A Conceptual Model for Digital Shadows in Industry and its Application";"NA";"0";"false";"13"
"3686163669122274184";" Data Recovery Technology Based on Subspace Clustering";"2022";"1";"false";"1"
"14135248277888472972";"Internet of Things (IOT) and library services";"2022";"0";"false";"1"
"17109107128828036736";"Automatización de almacenes: nuevas tecnologías";"2021";"0";"false";"13"
"12114657056612773353";"A Blockchain-Enabled Secure Digital Twin Framework for Early Botnet Detection in IIoT Environment";"2022";"0";"false";"13"
"3927094969403712956";"Optimization and cutting‐edge design of fuel‐cell hybrid electric vehicles";"2021";"0";"false";"13"
"13911088125300986315";"Toward digital twins for sawmill production planning and control: benefits, opportunities, and challenges";"2022";"0";"false";"13"
"7868926422625210561";" Revisão sistemática sobre a integração de smart contracts e BIM no ambiente construtivo";"NA";"0";"false";"8"
"9502430117136851538";"Applying systems engineering to roadmapping for digital transformation in the offshore exploration and production supply chain operations";"2022";"0";"false";"13"
"6689556771273068751";"Sürdürülebilir İşletmeler İçin Yeni Bir Çözüm Olan Blok Zinciri Teknolojisi Üzerine Sistematik Bir İnceleme";"NA";"0";"false";"4"
"6299833416536276487";"Predictive Analytics: A Survey, Trends, Applications, Opportunities' and Challenges for Smart City Planning";"2022";"0";"false";"4"
"17982789697902704723";" LOJİSTİK VE TEDARİK ZİNCİRİ YÖNETİMİ İÇİN COVID-19 SALGIN DÖNEMİ ARAŞTIRMA EĞİLİMLERİNİN İNCELENMESİ.";"2022";"0";"false";"13"
"16725174016469933723";"Risk assessment model of government-backed venture project funding: The case of Russia";"2021";"0";"false";"11"
"12932205661164066399";" From ethics to standards–A path via responsible AI to cyber-physical production systems";"2022";"0";"false";"13"
"16929548127491631874";"Simulation-based Digital Twin for 5G Connected Automated and Autonomous Vehicles";"2022";"0";"false";"13"
"16409263561273612539";"A Design of Body Mass Index (BMI) and Body Fat Percentage Device Using Fuzzy Logic";"2022";"0";"false";"11"
"13287592049939360906";"Leading the Transition from Analog to Digital within Personal Service Firms";"2023";"0";"false";"13"
"10692819181440262847";"X-ray CT based multi-layer unit cell modeling of carbon fiber-reinforced textile composites: Segmentation, meshing and elastic property homogenization";"2022";"0";"false";"13"
"11082846511186876906";"Building Information Modeling (BIM) Capabilities in the Operation and Maintenance Phase of Green Buildings: A Systematic Review";"2022";"0";"false";"4"
"5403011078849081571";"The sustainability evaluation of masks based on the integrated rank sum ratio and entropy weight method";"2022";"0";"false";"4"
"10956217893139471022";" Research Priorities and Trends on Bioenergy: Insights from Bibliometric Analysis";"2022";"0";"false";"13"
"7376001664748711920";" Telelife: The future of remote living";"2021";"0";"false";"89"
"5732395517081637006";"COMPORTAMENTO HIGROTÉRMICO DE UM SISTEMA DE VEDAÇÃO VERTICAL DE MADEIRA EM DIFERENTES CIDADES DA ZONA BIOCLIMÁTICA 2";"2020";"0";"false";"30"
"11013207113459609157";"Digital-twins-driven semi-physical simulation for testing and evaluation of industrial software in a smart manufacturing system";"2022";"0";"false";"4"
"10387136336226970074";"高性能聚酰亚胺复合材料的研究进展";"2021";"0";"false";"89"
"700821194135554428";"Causal Falsification of Digital Twins";"2023";"0";"false";"7"
"10203512015082354212";"Enhancing Human-Robot Collaboration in the Industry 5.0 Context: Workplace Layout Prototyping";"2022";"0";"false";"13"
"15921327129739598985";"A human-cyber-physical system toward intelligent wind turbine operation and maintenance";"2021";"0";"false";"89"
"5316874096025139924";"Simulation-based vulnerability assessment in transit systems with cascade failures";"2021";"0";"false";"39"
"4909420324328402335";"Toward autonomic, software-intensive digital twin systems";"2021";"0";"false";"8"
"3470844031777087275";"Guest editorial: Impact of artificial intelligence on business strategy in emerging markets: a conceptual framework and future research directions";"2022";"0";"false";"13"
"5605942641830587907";" Digital twin aided sustainability assessment of modern light rail infrastructures";"2022";"0";"false";"6"
"15058145922819028820";"Services Redesign Strategies for Demand and Capacity Management and Impact on Company Performance";"2022";"0";"false";"56"
"13477599076685932361";"Reinforcement Learning Applied to Position Control of a Robotic Leg: An Overview";"2022";"0";"false";"56"
"61031437659778125";"Augmented Reality in AEC Education: A Case Study";"2022";"0";"false";"4"
"14894181708795808587";" Introducing CoSTA: A deep neural network enabled approach to improving physics-based numerical simulations";"2021";"0";"false";"4"
"8350481906241403792";"The modeling of risk perception in the use of structural health monitoring information for optimal maintenance decisions";"2023";"0";"false";"2"
"7882566432090506862";"Development of the Adaptive System for Tool Management";"2023";"0";"false";"13"
"14132916518958138007";"Application of cyber-physical system technology on material color discrimination";"2022";"0";"false";"4"
"11093908875601468251";" Semantic Interoperability for Logistics and Beyond";"2021";"1";"false";"13"
"14667069278162223179";"Graduation-inspired synchronization for industry 4.0 planning, scheduling, and execution";"2022";"0";"false";"4"
"9631227010609295408";"Towards metaverse manufacturing: a blockchain-based trusted collaborative governance system";"2022";"0";"false";"13"
"14127099091148201000";"Le competenze digitali dei lavoratori anziani in Italia";"2022";"0";"false";"4"
"14076183979109082635";"A Discrete Event Simulation Based Approach for Digital Twin Implementation";"2021";"1";"false";"13"
"1084479200750844485";" Strategy of digital transformation of industrial enterprises: The effects of the introduction of smart manufacturing technologies";"2022";"0";"false";"13"
"4497863167354381728";" A hierarchical clustering based panel data approach: A case study of regional incentives";"2022";"0";"false";"89"
"2719272406412740145";"A state of the art of digital twin and simulation supported by data mining in the healthcare sector";"2019";"0";"false";"13"
"14288204560578333492";"Computational Fluid Dynamics on Solar Dish in a Concentrated Solar Power: A Bibliometric Review";"2022";"0";"false";"30"
"9400058789727142237";"Digitization and Energy Transition of the Built Environment–Towards a Redefinition of Models of Use in Energy Management of Real Estate Assets";"2022";"0";"false";"8"
"460982881558573221";"Influence of the improvement in thermal expectation levels with adaptive setpoint temperatures on energy consumption";"2020";"0";"false";"30"
"7291784482783591344";"Application of blockchain technology for sustainability development in agricultural supply chain: Justification framework";"2021";"0";"false";"56"
"13174055964362564422";"Healthcare ecosystems and business models reconfiguration: Decoupling and resilience in the context of data-driven technologies: A Systematic Literature Review";"2023";"0";"false";"4"
"7809587761566763332";"Sağlık Hizmetlerinin Geleceğinde Metaverse Ekosistemi ve Teknolojileri: Uygulamalar, Fırsatlar ve Zorluklar";"2022";"0";"false";"13"
"12709528584903838984";"Smart port terminals: conceptual framework, maturity modeling and research agenda";"2022";"0";"false";"89"
"4589025734699832936";" The optimization of accuracy and efficiency for multistage precision grinding process with an improved particle swarm optimization algorithm";"2020";"0";"false";"4"
"4036678794109707960";" Sistema de solicitaçao e monitoramento de estoque em tempo real utilizando Node-RED para ensino remoto";"2021";"0";"false";"13"
"8141112000090463614";"Using a digital twin as the objective function for evolutionary algorithm applications in large scale industrial processes";"2023";"1";"false";"2"
"14073768316669770509";" Strategies of European Energy Producers. Directions of Evolution. Energies 2022, 15, 609";"2022";"0";"false";"0"
"14815168177918488236";"Industry 4.0 and the small business";"2022";"0";"false";"1"
"10719182727379906602";" Calibration of Cohorts of Virtual Patient Heart Models Using Bayesian History Matching";"2023";"0";"false";"7"
"4433141196828254837";"QVAC HALI YIKAMA MAKİNESİNİN ÜST KAPAK TASARIMI GELİŞTİRİLMESİ VE PROTOTİP ÜRETİMİ";"NA";"0";"false";"4"
"16554782151531742861";"Development of an artificial intelligence model to recognise construction waste by applying image data augmentation and transfer learning";"2022";"0";"false";"39"
"15377730975537314383";"Data-driven dynamic bottleneck detection in complex manufacturing systems";"2021";"0";"false";"13"
"4351045131368060317";" Fault identification model using IIoT for industrial application";"2022";"0";"false";"1"
"12499245544688444342";" Mining informational and analytical bulletin (scientific and technical journal)";"2021";"0";"false";"13"
"10538954067042774349";"Machine learning based digital twin framework for production optimization in petrochemical industry";"2019";"2";"false";"89"
"1373645246087802681";"Digital Twin-Driven Design for Product Control System";"2022";"1";"false";"4"
"12187187208818971644";" Perceived risks and vulnerabilities of employing digitalization and digital data in agriculture–Socially robust orientations from a transdisciplinary process";"2022";"0";"false";"11"
"8326352766775493189";"A Short Review on Virtual Reality, or the Metaverse";"2022";"0";"false";"13"
"9235806742063582035";" Blockchain Technology-Potential Application In The Portuguese Construction Industry";"2022";"0";"false";"8"
"5275120641142699422";" Digitalisierte Industrie und Nachhaltigkeit";"NA";"1";"false";"13"
"9595593492803743036";"Time series anomaly detection in power electronics signals with recurrent and ConvLSTM autoencoders";"2022";"0";"false";"13"
"3910840016592672595";"HIL Virtual Prototyping of a DC Shipboard Microgrid";"2021";"0";"false";"13"
"2702170052437121866";"Improved Digital Twinning Techniques for Smart Simulations";"2023";"0";"false";"13"
"5498859887318745169";"Digital economy, energy efficiency, and carbon emissions: Evidence from provincial panel data in China";"2022";"0";"false";"4"
"21668682073783111";"Energy analysis and management in flowshop into Industry 4.0 context";"2021";"0";"false";"13"
"6322454730991554759";" Transformation and Design Thinking: perspectives on sustainable change, company resilience and democratic leadership in SMEs";"2021";"0";"false";"13"
"998927239489784233";"Metaverse: security and privacy issues";"2021";"0";"false";"13"
"17260583707227058077";"Electric Vehicle Batteries: Status and Perspectives of Data-Driven Diagnosis and Prognosis";"2022";"1";"false";"3"
"12498033676413999542";" Application-driven Network-aware Digital Twin Management in Industrial Edge Environments";"NA";"0";"false";"13"
"1873697344062207960";"Method for selecting Digital Twins of Entities in a System-of-Systems approach based on essential Information Attributes";"2022";"0";"false";"4"
"16134917330918580745";"Building the Metaverse by Digital Twins at All Scales, State, Relation";"2022";"0";"false";"7"
"4105004105963453637";" Artificial intelligence algorithm-based MRI for differentiation diagnosis of prostate cancer";"2022";"0";"false";"13"
"2459600689159124088";"Digital twin based validation platform for smart metro scenarios";"2021";"0";"false";"89"
"7175823121497097034";"Hybrid modelling and digital twin development of a steam turbine control stage for online performance monitoring";"2020";"1";"false";"13"
"6604591908701474016";"How to Predict Disruptions in the Inbound Supply Chain in a Volatile Environment";"2022";"0";"false";"56"
"8894195687357671295";" Driving Factors of the Health and Wellness Tourism Industry: A Sharing Economy Perspective Evidence from KPK Pakistan";"2021";"0";"false";"11"
"18027183497141756323";"Automating Quality Control Based on Machine Vision Towards Automotive 4.0";"2022";"0";"false";"13"
"2209052966816350246";"KAPETÁNIOS: Automated Kubernetes Adaptation through a Digital Twin";"2022";"0";"false";"13"
"16116584257372026408";"Development and Implementation of an IoT Platform to Enable Smart Maintenance: Case Study From an Italian Manufacturing Company";"2022";"0";"false";"13"
"4797996814274506249";"Location based indoor and outdoor lightweight activity recognition system";"2022";"0";"false";"8"
"384982214523139532";"Resource constrained project scheduling and material ordering problem with discounted cash flows";"2021";"0";"false";"13"
"13394516340997595030";"Digital technologies and automation in livestock production systems: A digital footprint from multisource data";"2021";"0";"false";"11"
"7526217563303403083";" Exploring impact and features of machine vision for progressive industry 4.0 culture";"2022";"0";"false";"4"
"9471951852832989702";"Secure Model for Records Traceability in Airline Supply Chain Based on Blockchain and Machine Learning";"2023";"0";"false";"89"
"16799050995606525553";"Understanding digital twins for cyber-physical systems: a conceptual model";"2021";"0";"false";"13"
"8310617554960772863";" 基于特征自适应的激光扫描投影图形控制点提取及优化方法";"2021";"0";"false";"13"
"6131775990372440591";" The Mechanism of Unsafe Behavior of Employees in High-Risk Positions under the Adjustment Effect of Hardy Personality.";"2022";"1";"false";"1"
"6580021320407027261";"Task offloading in cloud-edge collaboration-based cyber physical machine tool";"2023";"1";"false";"13"
"16986925880159729393";"ИНФОРМАЦИОННЫЕ СИСТЕМЫ И ТЕХНОЛОГИИ";"NA";"0";"false";"4"
"4075371129378562748";" Optimization of Steam Distribution Mode for Turbine Units Based on Governing Valve Characteristic Modeling";"2022";"0";"false";"13"
"462481224565487724";"Sustainable supply chain management–a key to resilience in the global pandemic";"2022";"0";"false";"56"
"10545837593681018163";"Recent advances in flotation froth image analysis";"2022";"0";"false";"11"
"11026158474550747241";"An agent-based architecture of the Digital Twin for an Emergency Department";"2022";"0";"false";"13"
"13908134632660252842";"A review on security of smart farming and precision agriculture: Security aspects, attacks, threats and countermeasures";"2021";"1";"false";"11"
"13156601376780471411";"Robot Trajectory Adaptation to Optimise the Trade-off between Human Cognitive Ergonomics and Workplace Productivity in Collaborative Tasks";"2022";"0";"false";"13"
"10239769991306400394";" The Impact of Cultural Creative Product Design for Sport Events on the Residents' Fitness.";"2022";"0";"false";"15"
"9058224795158456245";"Research Directions in Process Modeling and Mining Using Knowledge Graphs and Machine Learning";"2022";"0";"false";"13"
"7645849558694080979";"A Preliminary Techno-Economic and Environmental Performance Analysis of Using Second-Life EV Batteries in an Industrial Application";"2022";"0";"false";"4"
"567983671748689981";"The first world championship in cybernetic building optimization";"2020";"1";"false";"30"
"13464790518402816268";" The application of data-driven methods and physics-based learning for improving battery safety";"2021";"0";"false";"13"
"12966515456373686910";" Digital twins of the natural environment";"2021";"1";"false";"7"
"7095940279801978700";"Personalized service recommendation for mobile voice communication users based on improved k-means algorithm";"2021";"0";"false";"39"
"14102197817946421735";" A Mathematical Analysis of 4IR Innovation Barriers in Developmental Social Work—A Structural Equation Modeling Approach";"2023";"0";"false";"13"
"5427735796296271725";"Machine Learning for Industry 4.0: A Systematic Review Using Deep Learning-Based Topic Modelling";"2022";"0";"false";"89"
"8514662752236839813";"Algorithm-driven sensing devices and connected vehicle data in smart transportation networks";"2021";"0";"false";"13"
"5822164902062627656";"Introduction to Quantum-Resistant Blockchain";"2022";"0";"false";"13"
"3130376334972555535";" Intelligent Digital Banking Technology and Architecture: A Systematic Literature Review.";"2022";"0";"false";"13"
"16635009967323297917";"Deep Learning Based Smart Monitoring of Indoor Stadium Video Surveillance.";"2021";"0";"false";"8"
"1867398771021760234";"Knowledge-embedded machine learning and its applications in smart manufacturing";"2022";"1";"false";"13"
"11106842917466444123";"Development of an in-tank tuning fork resonator for automated viscosity/density measurements of drilling fluids";"2021";"0";"false";"13"
"12898702544693074662";"Capturing the value of biosurveillance “big data” through natural capital accounting";"2021";"0";"false";"13"
"377900559430430339";"Barriers to Adopting Lean Construction in Small and Medium-Sized Enterprises—The Case of Peru";"2022";"0";"false";"13"
"11156951206211557815";"A novel machine learning model to predict the moment capacity of cold-formed steel channel beams with edge-stiffened and un-stiffened web holes";"2022";"0";"false";"39"
"13319296743784918573";"Quantifying the Value of Digital Innovation in a Manufacturing Company";"2021";"0";"false";"13"
"18406768478521805714";"A Framework Towards Realization of Smart Manufacturing Systems";"2022";"0";"false";"13"
"7895822474885490207";" Semantic-Similarity-Based Schema Matching for Management of Building Energy Data";"2022";"0";"false";"4"
"404214307336060495";"ANN-Based traffic volume prediction models in response to COVID-19 imposed measures";"2022";"0";"false";"13"
"15539664944437949841";"A Study on the Competitiveness for the Diffusion of Smart Technology of Construction Industry in the Era of 4th Industrial Revolution";"2022";"0";"false";"8"
"7855841571630765250";"Multi-Access Edge and Fog Computing Technique Analysis for Security and Privacy of 6G-Driven Vehicular Communication Network in Industry 5.0 Internet";"2022";"0";"false";"13"
"11279749119161768312";"Artificial Intelligence and Medicine";"2022";"0";"false";"4"
"9693707411025069537";" Deliverable 7.1 State of the Art in packaging, storage, and monitoring of cemented wastes 2021-04-14 version 1.1";"NA";"0";"false";"13"
"17192014213006943397";"Особливості взаємозв'язку рівня розвитку людського капіталу й цифрових технологій у контексті формування суспільства 5.0";"2022";"0";"false";"13"
"2697094571936538406";"Impact of Government Subsidies, Competition, and Blockchain on Green Supply Chain Decisions";"2023";"0";"false";"13"
"9468440300752424371";"디지털 트윈을 기반으로 한 실시간 시설 관리";"2020";"0";"false";"13"
"14917536433485261887";" Mapping Knowledge Domain to Analyze the Building Information Modeling on Building Energy Saving Based on Visualized Analysis Method";"2023";"1";"false";"2"
"5257366492283637386";" ASINA Project: Towards a Methodological Data-Driven Sustainable and Safe-by-Design Approach for the Development of Nanomaterials";"2022";"0";"false";"1"
"9767608984090287952";"Data-driven building energy modelling–An analysis of the potential for generalisation through interpretable machine learning";"2022";"0";"false";"30"
"6829292286799861723";"A Conceptual Framework for Industrial Digital Transformation in the COVID-19 Pandemic Era";"2022";"0";"false";"56"
"17011954812915496723";" Human-Centered Design for Productivity and Safety in Collaborative Robots Cells: A New Methodological Approach";"2022";"0";"false";"13"
"2853562807179799778";"Industry 4.0 Contribution to Asset Management in the Electrical Industry";"2021";"0";"false";"4"
"16755667724040717131";" Методика оценки разрывов цифровой зрелости промышленных предприятий";"2022";"0";"false";"13"
"17805419123350925738";"O papel do uso das tecnologias digitais na execução de práticas de economia circular";"2022";"0";"false";"13"
"14386097245148204878";"Winning through Collaboration by Applying Federated Learning in Manufacturing Industry";"2023";"0";"false";"2"
"15652934166262538286";" Customization and performance of service-oriented manufacturing information system: The mediating effect of information system flexibility";"2021";"0";"false";"13"
"7565107511160214376";"SOON: Social Network of Machines to Optimize Task Scheduling in Smart Manufacturing";"2021";"0";"false";"13"
"16573266969155995563";" Lean thinking, logistic and ergonomics: synergetic triad to prepare shop floor work systems to face pandemic situations";"2021";"0";"false";"13"
"7316433099357499223";"Integrated Artificial Neural Network and Discrete Event Simulation Framework for Regional Development of Refractory Gold Systems";"2022";"0";"false";"4"
"8715926257342480072";" contribution à la définition d'une méthodologie couplant le traitement automatique du langage naturel et l'apprentissage automatique pour réagir aux …";"2021";"0";"false";"4"
"2241788641989527927";"Intelligence-assisted predesign for the sustainable recycling of lithium-ion batteries and beyond";"2021";"0";"false";"4"
"12510320874044335174";"El fenómeno emprendedor en tiempos de pandemia: Una revisión global";"NA";"0";"false";"13"
"14852323826321633709";"Data construction method for the applications of workshop digital twin system";"2021";"0";"false";"13"
"2630963131812805329";"Enhancement of high-resolution 3D inkjet-printing of optical freeform surfaces using digital twins";"2020";"1";"false";"4"
"5841990657721951040";"Towards a digital human representation in an industrial digital twin";"2020";"1";"false";"4"
"16021081804500756518";"Digital twin and its implementations in the civil engineering sector";"2021";"1";"false";"8"
"18330837229368232962";"A human-oriented design process for collaborative robotics";"2022";"0";"false";"13"
"17758456011470808525";"Warehouse Management Systems: Comparison of Two Pittsburgh-Based Manufacturing Firms";"2025";"0";"false";"13"
"18374125353993869801";" Rehabilitation of Sepsis Patients with Acute Kidney Injury Based on Intelligent Medical Big Data";"2022";"0";"false";"13"
"15964748863094287241";"A framework of sustainability drivers and externalities for Industry 4.0 technologies using the Best-Worst Method";"2022";"0";"false";"4"
"17312382906850541210";"Smart Agriculture: IoT-based Greenhouse Monitoring System";"2022";"0";"false";"11"
"4926960030642028962";"The strategic role of firm agility in the relationship between IT capability and firm performance under the COVID-19 outbreak";"2023";"0";"false";"89"
"10270976260532780058";"Machine learning techniques for hate speech classification of twitter data: State-of-the-art, future challenges and research directions";"2020";"0";"false";"13"
"9458308191657032965";"RETRACTED ARTICLE: Research on big data audit based on financial shared service model.";"2021";"0";"false";"13"
"7124920067267803600";"Multi-Disciplinary Design and Implementation of a Mass Vaccination Clinic Mobile Application to Support Decision-Making";"2022";"1";"false";"13"
"4347481059345452822";"Industry 4.0 and the supply chain digitalisation: a blockchain diffusion perspective";"2022";"0";"false";"56"
"12922508470876599973";" A Proactive Ergonomics Framework to Assess A-Pillar Vision Obstruction";"2022";"0";"false";"50"
"4620676106772902832";"A requirements driven digital twin framework: Specification and opportunities";"2020";"1";"false";"13"
"6837621974143823425";"Data-Driven Reliability Modeling of Smart Manufacturing Systems Using Process Mining";"2022";"0";"false";"4"
"6662141620143551777";"Impacts of Collaborative Partnership on the Performance of Cold Supply Chains of Agriculture and Foods: Literature Review";"2022";"1";"false";"57"
"11233392818248453847";"Smart Digital Twin for ZDM-based job-shop scheduling";"2021";"0";"false";"13"
"9831096878156353440";" Smart Farming System Based on Intelligent Internet of Things and Predictive Analytics";"2022";"0";"false";"11"
"1595659658631807238";"Affecting Fundamental Transformation in Future Construction Work Through Replication of the Master-Apprentice Learning Model in Human-Robot Worker Teams";"2021";"0";"false";"8"
"4893229421850348327";"A Low-Cost Collaborative Robot for Science and Education Purposes to Foster the Industry 4.0 Implementation";"2022";"0";"false";"4"
"15540423135382278639";"Intelligent Digital Twins can Accelerate Scientific Discovery and Control Complex Multi-Physics Processes";"2022";"0";"false";"89"
"1608708451940128899";"Infoecology of the deep learning and smart manufacturing: thematic and concept interactions";"2022";"0";"false";"13"
"18207601043257943429";"Distinguishing artefacts: evaluating the saturation point of convolutional neural networks";"2021";"0";"false";"13"
"5211774424166920382";"Physics with CEBAF at 12 GeV and future opportunities";"2022";"0";"false";"89"
"2319436174054203373";"Industry 4.0 technologies for manufacturing sustainability: A systematic review and future research directions";"2021";"0";"false";"4"
"3568991711813989989";"Predictive models in digital manufacturing: research, applications, and future outlook";"2022";"0";"false";"4"
"9551889507591131211";"Research on operational research-based financial model based on e-commerce platform";"2021";"1";"false";"13"
"14615854386771824201";"Secure and Trustworthy Artificial Intelligence-Extended Reality (AI-XR) for Metaverses";"2022";"0";"false";"13"
"13060810825594991307";" Diagnostic Value of Deep Learning-Based CT Feature for Severe Pulmonary Infection";"2021";"0";"false";"13"
"2014922490917026659";"Ascertaining the Influence of Style on the Credibility and Appeal of a Digital Health Avatar";"2022";"0";"false";"8"
"10962890704580134998";"Industrial big data-driven mechanical performance prediction for hot-rolling steel using lower upper bound estimation method";"2022";"0";"false";"13"
"15750100774446376741";" Machine learning for smart environments in B5G networks: Connectivity and QoS";"2021";"0";"false";"4"
"1169994987090516922";"Tunneling the barriers of blockchain technology in remanufacturing for achieving sustainable development goals: A circular manufacturing perspective";"2022";"0";"false";"13"
"15888353770017843768";"Pixelating Structural Color with Cholesteric Spherical Reflectors";"2023";"0";"false";"89"
"7092164772135396886";"Cluster-based information fusion for probabilistic risk analysis in complex projects under uncertainty";"2021";"0";"false";"39"
"5785311947190255616";"Occupant density impact on building maintenance: Data-driven approach for university buildings";"2022";"0";"false";"13"
"7267166027707406078";"Digital twin-based scheduling method for marine equipment material transportation vehicles";"2022";"1";"false";"4"
"5896173300638145287";"A systematic literature review on supply chain risk management: is healthcare management a forsaken research field?";"2020";"0";"false";"56"
"8306465434617735955";"Marketing in the Metaverse: A Sceptical Viewpoint of Opportunities and Future Research Directions";"2022";"0";"false";"13"
"4558693044335398912";"Time Synchronization in Converged Wired and Wireless Communication Networks for Industrial Real-Time Application";"2022";"0";"false";"13"
"612603380823059312";"Conceptualization and Implementation of a Reconfigurable Unmanned Ground Vehicle for Emulated Agricultural Tasks";"2022";"1";"false";"2"
"15359788151384067965";"The application of industry 4.0 technological constituents for sustainable manufacturing: A content-centric review";"2022";"0";"false";"4"
"234523651104454360";"Range Modulation Strategy for Minimizing Interference in Vehicle-To-Vehicle Safety Communication";"2022";"0";"false";"13"
"15616305317093514329";"A Monitoring Digital Twin for Services of Controlled Environment Agriculture";"2022";"1";"false";"2"
"3727728290614484962";" Advancing non-linear methods for coupled data assimilation across the atmosphere-land interface";"2022";"1";"false";"7"
"16569525288805845264";" Dynamic Development Analysis of Complex Network Research: A Bibliometric Analysis";"2022";"0";"false";"89"
"11669980572820262607";"A digital twin for lift planning with offshore heave compensated cranes";"2021";"0";"false";"13"
"3623887759447648320";"The improvement design of the information processing of bridge assembly";"2022";"0";"false";"13"
"10705522621872868263";" Incorporating Multi-Modal Travel Planning into an Agent-Based Model: A Case Study at the Train Station Kellinghusenstraße in Hamburg";"2021";"0";"false";"14"
"3769391480290009662";" Influencing Factors of enterprise Intelligent Manufacturing Based on the Three Stages of Intelligent Manufacturing ecosystems";"2022";"0";"false";"4"
"12929453513892690844";"Cyber-Physical Process Monitoring Systems, Artificial Intelligence-based Decision-Making Algorithms, and Sustainable Industrial Big Data in Smart Networked …";"2021";"0";"false";"4"
"5815018167900035169";" 디지털트윈에서 공간정보 역할에 관한 연구";"2021";"0";"false";"89"
"12981469401907081794";" Machine Learning in Manufacturing towards Industry 4.0: From 'For Now'to 'Four-Know'";"2023";"0";"false";"89"
"4058570619698933838";"identifies the main opportunities for entrepreneurial activity that emerged during the crisis.";"2022";"0";"false";"13"
"3597581826568823787";"Privacy Concerns and Measures in Metaverse: A Review";"2022";"0";"false";"13"
"16420431391744482232";"The replacement of dysfunctional sensors based on the digital twin method during the cutter suction dredger construction process";"2022";"1";"false";"13"
